crop_image,depth[m],equivalent_diameter[px],grain_size[px],grain_size_err[px]
0,2006.9510000000002,311.13825138914405,2667538.888888889,0
0,2006.9520000000002,288.6804364015362,2319916.6666666665,0
0,2006.9530000000002,296.5095626491406,2470861.0465116277,0
0,2006.9540000000002,293.893660111938,2431420.5729166665,0
0,2006.9550000000004,314.518939673831,2818276.6203703703,0
0,2006.9560000000004,322.3983930430936,2950389.316239316,0
0,2006.9570000000003,319.1621129831713,2906000.9842519686,0
0,2006.9580000000003,318.4866650565432,2872852.9527559057,0
0,2006.9590000000003,329.9201737545442,3001426.388888889,0
0,2006.9600000000003,321.04695728572614,2838232.9365079366,0
0,2006.9610000000002,326.6111244817861,2952573.4375,0
0,2006.9620000000002,339.96296750892384,3162835.0840336136,0
0,2006.9630000000002,343.11197713734873,3141062.8151260503,0
0,2006.9640000000002,340.55298982932425,3132176.209677419,0
0,2006.9650000000004,320.455856047371,2759268.8,0
0,2006.9660000000003,316.253626156654,2685404.9603174604,0
0,2006.9670000000003,311.93555301184915,2602936.8217054266,0
0,2006.9680000000003,312.7735277135877,2665473.3082706765,0
0,2006.9690000000003,303.83961054745527,2552301.2589928056,0
0,2006.9700000000003,303.3418257098888,2537927.8368794327,0
0,2006.9710000000002,302.24071481159103,2502977.8368794327,0
0,2006.9720000000002,300.7083221881941,2526925.8620689656,0
0,2006.9730000000002,297.85283232058936,2582742.037037037,0
0,2006.9740000000002,310.7343949477086,2803351.785714286,0
0,2006.9750000000004,319.8763343909587,2916133.884297521,0
0,2006.9760000000003,316.73714937234865,2880384.2975206613,0
0,2006.9770000000003,339.3941426166178,3246705.4545454546,0
0,2006.9780000000003,355.849583705487,3564656.75,0
0,2006.9790000000003,362.7527638791983,3711444.736842105,0
0,2006.9800000000002,377.21060775222713,3950935.8333333335,0
0,2006.9810000000002,374.00633344262127,3892562.5,0
0,2006.9820000000002,370.820385846878,3847832.1052631577,0
0,2006.9830000000002,363.85331705561896,3683306.25,0
0,2006.9840000000004,344.63542498279475,3345069.2660550456,0
0,2006.9850000000004,343.940250535352,3420005.1339285714,0
0,2006.9860000000003,351.45045964629435,3548850.8695652173,0
0,2006.9870000000003,348.3048769176215,3510938.6363636362,0
0,2006.9880000000003,344.08268405678473,3339737.610619469,0
0,2006.9890000000003,354.29095086299145,3535056.1926605506,0
0,2006.9900000000002,353.3011504938199,3533790.7657657657,0
0,2006.9910000000002,344.92509635354895,3420943.5185185187,0
0,2006.9920000000002,342.0931759400947,3320030.4545454546,0
0,2006.9930000000002,357.8406440139185,3567532.476635514,0
0,2006.9940000000004,372.06073518226935,3728118.3333333335,0
0,2006.9950000000003,362.05103664545527,3490853.472222222,0
0,2006.9960000000003,344.2936070007815,3148440.6818181816,0
0,2006.9970000000003,345.75925240785887,3228369.9186991868,0
0,2006.9980000000003,342.6134381933242,3211651.024590164,0
0,2006.9990000000003,339.16260486236587,3281410.2822580645,0
0,2007.0000000000002,330.69340390697124,3141183.9430894307,0
0,2007.0010000000002,336.32025841549836,3217806.6532258065,0
0,2007.0020000000002,345.31285663060754,3379129.752066116,0
0,2007.0030000000004,329.2897613087409,3106760.8267716537,0
0,2007.0040000000004,322.98825496491133,3018531.5476190476,0
0,2007.0050000000003,315.99427743319967,2905873.473282443,0
0,2007.0060000000003,321.250872264063,3029984.3220338984,0
0,2007.0070000000003,312.45886128960626,2871601.470588235,0
0,2007.0080000000003,314.1258378368117,2899402.1276595746,0
0,2007.0090000000002,300.4441707797559,2485564.705882353,0
0,2007.0100000000002,300.573236511344,2505474.6621621624,0
1,2007.0110000000002,302.01038026339563,2672124.315068493,0
1,2007.0120000000002,305.06125415863306,2709168.006993007,0
1,2007.0130000000004,314.7946845379289,2876528.3582089553,0
1,2007.0140000000004,315.0190424995668,2894779.323308271,0
1,2007.0150000000003,331.52874203688447,3263064.2578125,0
1,2007.0160000000003,312.5002528907224,2961862.037037037,0
1,2007.0170000000003,299.2921614855826,2672424.3055555555,0
1,2007.0180000000003,300.24067546018773,2603392.549668874,0
1,2007.0190000000002,295.2037606308318,2468329.2944785277,0
1,2007.0200000000002,290.97083364871935,2339428.0303030303,0
1,2007.0210000000002,297.94953856553184,2394967.3076923075,0
1,2007.0220000000002,284.0076714319447,2165904.1666666665,0
1,2007.0230000000004,275.05387566609505,2021386.0962566845,0
1,2007.0240000000003,281.761939890279,2121133.115183246,0
1,2007.0250000000003,279.625340207799,2055201.3227513228,0
