crop_image,depth[m],equivalent_diameter[px],grain_size[px],grain_size_err[px]
0,2011.901,195.66116409525725,948846.6176470588,0
0,2011.902,191.21481281719193,910189.7129186603,0
0,2011.903,195.26323797411354,939646.0905349795,0
0,2011.904,197.93611846646957,955809.8345588235,0
0,2011.9050000000002,203.47123645517584,1015206.1881188119,0
0,2011.9060000000002,199.67222465254753,977525.2801120448,0
0,2011.9070000000002,202.35718675693175,1009036.2880886426,0
0,2011.9080000000001,200.7946556609683,1002296.5540540541,0
0,2011.909,202.47238434841694,1030312.8016085791,0
0,2011.91,204.00122441282952,1039887.3704663212,0
0,2011.911,201.10073493666488,1008235.1851851852,0
0,2011.912,205.75914071242164,1061122.4747474748,0
0,2011.913,208.246055313406,1105033.3333333333,0
0,2011.914,204.0564140937879,1066216.0194174757,0
0,2011.9150000000002,197.7539569402127,994788.2386363636,0
0,2011.9160000000002,200.9233549905944,1023636.2790697674,0
0,2011.9170000000001,204.48087141608733,1059200.779376499,0
0,2011.9180000000001,207.35285698316503,1081899.5085995086,0
0,2011.919,206.38741761183965,1068657.2044334975,0
0,2011.92,206.91843645652935,1072457.7777777778,0
0,2011.921,207.84722498139203,1076084.1478696743,0
0,2011.922,204.05221956007435,1026018.7352245863,0
0,2011.923,197.1015245862174,940367.3120728929,0
0,2011.924,199.36104941926854,968463.2516703786,0
0,2011.9250000000002,201.5561797517901,987803.8990825688,0
0,2011.9260000000002,205.95755901683458,1031330.1985981308,0
0,2011.9270000000001,201.91797029838574,990600.1693002257,0
0,2011.928,199.21459147826423,953146.2555066079,0
0,2011.929,200.97250529918205,965315.4475982533,0
0,2011.93,197.45912614712665,930503.0916844349,0
0,2011.931,193.713027268701,900163.1364562118,0
0,2011.932,194.84330368041228,909777.4327122153,0
0,2011.933,197.372949281493,938521.4285714285,0
0,2011.9340000000002,198.41102791431948,941399.7311827957,0
0,2011.9350000000002,200.10644361423505,967605.364806867,0
0,2011.9360000000001,193.73238876097284,905188.8947368421,0
0,2011.9370000000001,193.1070010169045,899319.5444915254,0
0,2011.938,190.91225872645887,897243.9672801635,0
0,2011.939,188.08952513269085,874385.9958506224,0
0,2011.94,191.81064865767394,916193.152866242,0
0,2011.941,197.3704759952211,968782.0615034169,0
0,2011.942,200.62449151796892,1013723.7676056338,0
0,2011.943,203.2568780933554,1052840.7384987893,0
0,2011.9440000000002,204.0708939904147,1062972.7272727273,0
0,2011.9450000000002,201.9691925283386,1029661.3242574257,0
0,2011.9460000000001,208.36722623315853,1105427.2668393783,0
0,2011.9470000000001,214.45428940473715,1175844.0348525469,0
0,2011.948,216.53153213913873,1185579.236111111,0
0,2011.949,217.55636517735104,1195137.7005347593,0
0,2011.95,214.0825926070385,1156109.2105263157,0
0,2011.951,212.67731076882794,1140874.2327365729,0
0,2011.952,209.34069820200514,1104604.081632653,0
0,2011.9530000000002,209.34246174158923,1098559.5663265307,0
0,2011.9540000000002,211.27785989228227,1117979.046997389,0
0,2011.9550000000002,213.85907151138943,1149915.4661016949,0
0,2011.9560000000001,211.72366695268104,1119909.4427244582,0
0,2011.957,209.5191415561724,1088788.9554794522,0
0,2011.958,212.2634531845573,1108585.8739837399,0
0,2011.959,214.86113269252743,1129306.4720812184,0
0,2011.96,221.39798546081195,1199224.0,0
1,2011.961,247.60673797287322,1536959.3531468532,0
1,2011.962,247.2847455523387,1523722.2602739725,0
1,2011.9630000000002,245.82470192364076,1496885.9965635738,0
1,2011.9640000000002,237.13662134851643,1424002.8973509935,0
1,2011.9650000000001,227.2667489258526,1347022.4056603773,0
1,2011.9660000000001,222.08127976483703,1280388.0597014925,0
1,2011.967,212.56069365716516,1170588.2394366197,0
1,2011.968,202.74142979366522,1057570.0632911392,0
1,2011.969,195.5152690400829,963522.2482435597,0
1,2011.97,191.09153929037387,905488.9013452915,0
1,2011.971,190.1939169877837,900352.2875816993,0
1,2011.972,187.86558190323134,873709.8712446352,0
1,2011.9730000000002,185.83582703866955,864897.2959183673,0
1,2011.9740000000002,186.71618274577824,866155.3137651822,0
1,2011.9750000000001,186.39693373049664,855063.1147540984,0
1,2011.976,188.19827870001092,883752.027027027,0
1,2011.977,192.0015948562069,922049.5202558636,0
1,2011.978,196.584064672841,971608.0734966593,0
1,2011.979,202.5143421988005,1040911.757719715,0
1,2011.98,206.83431624802046,1090522.7047146403,0
1,2011.981,205.01747629796137,1084900.3740648378,0
1,2011.9820000000002,208.58491284456315,1121951.8987341772,0
1,2011.9830000000002,209.45067212245326,1115876.644736842,0
1,2011.9840000000002,214.70497805876005,1176345.1351351351,0
1,2011.9850000000001,214.66832070251675,1166345.8894878707,0
1,2011.986,211.04625997192383,1129154.023746702,0
1,2011.987,213.26681583453993,1154488.1081081082,0
1,2011.988,217.46204612624933,1203600.4971590908,0
1,2011.989,223.1182238131646,1289538.1540697673,0
1,2011.99,222.68098626205492,1292767.7611940298,0
1,2011.991,228.3354114995725,1334206.9908814589,0
1,2011.9920000000002,235.65067793260903,1429903.6290322582,0
1,2011.9930000000002,242.73637289275837,1510340.9395973154,0
1,2011.9940000000001,243.4013797003448,1511855.612244898,0
1,2011.9950000000001,249.45220218454216,1578375.1742160278,0
1,2011.996,257.749149872178,1661842.8171641792,0
1,2011.997,255.31935310155808,1623239.590747331,0
1,2011.998,253.32305480295307,1590513.23024055,0
1,2011.999,242.439449101309,1447138.9072847683,0
1,2012.0,237.08706187466075,1381795.7561728396,0
1,2012.0010000000002,231.76145803532484,1328925.0,0
1,2012.0020000000002,222.6549837402316,1224175.0,0
1,2012.0030000000002,215.59936077211697,1149162.2409326425,0
1,2012.0040000000001,209.91103464785596,1090384.5533498758,0
1,2012.005,205.40505832719745,1037190.4938271604,0
1,2012.006,203.01859597515246,1014443.2467532468,0
1,2012.007,198.8245243560811,976312.463768116,0
1,2012.008,195.06540177979127,936761.8167202573,0
1,2012.009,192.63825152981354,907764.4927536232,0
1,2012.01,191.87546665798826,900890.0214592274,0
2,2012.0110000000002,211.07774203274965,1111501.7857142857,0
2,2012.0120000000002,206.35895261629284,1061000.1204819276,0
2,2012.0130000000001,202.26463037753402,1012441.7447306792,0
2,2012.0140000000001,198.4856728820287,974671.5986394557,0
2,2012.015,191.74919452041684,901625.4282655247,0
2,2012.016,187.32757753306163,868309.8979591837,0
2,2012.017,184.71193803088124,839411.3366336634,0
2,2012.018,181.72543493288543,814730.2810077519,0
2,2012.019,183.48761487896408,833156.1623246493,0
2,2012.02,187.344341925519,876952.0833333334,0
2,2012.0210000000002,187.8891840979706,880627.8586278586,0
2,2012.0220000000002,195.17584664195851,949191.2444933921,0
2,2012.0230000000001,199.20412210974015,993939.9538106236,0
2,2012.0240000000001,206.27242675009725,1065334.4827586208,0
2,2012.025,215.91464559457157,1183175.4666666666,0
2,2012.026,221.61872058083517,1225567.527932961,0
2,2012.027,226.41573956713182,1280668.75,0
2,2012.028,235.72085999583172,1356788.4789156627,0
2,2012.029,233.45990529709502,1327892.093373494,0
2,2012.0300000000002,231.21550467277828,1309211.4925373134,0
2,2012.0310000000002,231.9572215892638,1312064.6501457726,0
2,2012.0320000000002,225.2330267910558,1241977.6912181303,0
2,2012.0330000000001,222.5931707991474,1225774.653739612,0
2,2012.034,222.0574614888208,1231993.4246575343,0
2,2012.035,218.2973086968972,1178696.1643835616,0
2,2012.036,218.2940453322002,1182252.6954177897,0
2,2012.037,213.25923758818925,1125125.9946949603,0
2,2012.038,213.95070078686078,1150174.801061008,0
2,2012.039,214.00737193560172,1183222.2739361702,0
2,2012.0400000000002,215.5832757591818,1208797.6092896175,0
2,2012.0410000000002,216.43205460587643,1234425.583090379,0
2,2012.0420000000001,226.72281830526202,1358122.6851851852,0
2,2012.0430000000001,230.51670667833793,1378884.807073955,0
2,2012.044,227.71277305610258,1344247.1453287196,0
2,2012.045,232.30798891388352,1400789.7637795275,0
2,2012.046,234.147900142808,1427777.6869158878,0
2,2012.047,242.44814016869876,1528290.9722222222,0
2,2012.048,244.69250605667608,1555357.1180555555,0
2,2012.049,250.24670243527697,1549107.0796460176,0
2,2012.0500000000002,240.2511661770801,1393700.0,0
2,2012.0510000000002,234.6433010444206,1312369.0789473683,0
2,2012.0520000000001,201.01227409580233,909548.9795918367,0
2,2012.053,164.89465105737395,600048.5294117647,0
2,2012.054,,,0
2,2012.055,,,0
2,2012.056,,,0
2,2012.057,,,0
2,2012.058,,,0
2,2012.0590000000002,,,0
2,2012.0600000000002,,,0
3,2012.0610000000001,196.61581811506989,951421.5536105033,0
3,2012.0620000000001,200.46778426584692,1003270.2655889145,0
3,2012.063,205.43692515920995,1057168.3210784313,0
3,2012.064,209.4475907297148,1098613.6533665836,0
3,2012.065,208.46169372410225,1089770.4545454546,0
3,2012.066,219.04274229464235,1203732.6712328766,0
3,2012.067,225.50538242673554,1261778.8352272727,0
3,2012.068,233.043657337905,1337422.0414201184,0
3,2012.0690000000002,229.6781991150642,1312439.01179941,0
3,2012.0700000000002,227.63781713881812,1282393.4402332362,0
3,2012.0710000000001,222.60758435697304,1229920.0980392157,0
3,2012.0720000000001,219.92053238481247,1197205.4794520547,0
