crop_image,depth[m],equivalent_diameter[px],grain_size[px],grain_size_err[px]
0,2021.2510000000002,244.3045399576164,1937895.6140350876,0
0,2021.2520000000002,276.2170564229062,2369656.884057971,0
0,2021.2530000000002,273.53231465853383,2304708.9743589745,0
0,2021.2540000000001,285.61916534813787,2446541.6666666665,0
0,2021.2550000000003,273.7017333483102,2242376.157407407,0
0,2021.2560000000003,280.5687205025604,2287522.3913043477,0
0,2021.2570000000003,289.26663346668744,2409134.347826087,0
0,2021.2580000000003,310.11490425139186,2768580.3738317755,0
0,2021.2590000000002,337.65970639451933,3238786.5,0
0,2021.2600000000002,354.7730162753828,3565171.875,0
0,2021.2610000000002,348.7142836419616,3338975.5494505493,0
0,2021.2620000000002,353.5976878449722,3492293.0555555555,0
0,2021.2630000000001,366.3979959547127,3654900.5681818184,0
0,2021.2640000000001,356.9839095651314,3520986.011904762,0
0,2021.2650000000003,403.66591470383395,4495044.230769231,0
0,2021.2660000000003,426.1842854381349,4946601.712328767,0
0,2021.2670000000003,417.18220947939045,4838901.76056338,0
0,2021.2680000000003,395.54490731194903,4419014.24050633,0
0,2021.2690000000002,374.50547103578543,4085843.3139534886,0
0,2021.2700000000002,381.7482733873806,4291790.243902439,0
0,2021.2710000000002,380.17569744215507,4207704.117647059,0
0,2021.2720000000002,373.8576216940194,4221767.441860465,0
0,2021.2730000000001,364.78647907358857,4079241.9444444445,0
0,2021.2740000000001,355.11513892892094,3954622.0108695654,0
0,2021.2750000000003,347.2986903811787,3610470.8791208793,0
0,2021.2760000000003,338.46607576154616,3523991.6666666665,0
0,2021.2770000000003,361.438985843843,4162863.6597938146,0
0,2021.2780000000002,362.6821101910257,4226817.894736842,0
0,2021.2790000000002,348.63195772280346,3903691.9270833335,0
0,2021.2800000000002,340.4534118384487,3631911.0824742266,0
0,2021.2810000000002,355.98316896615864,3939401.4563106797,0
0,2021.2820000000002,345.06802295196985,3578477.380952381,0
0,2021.2830000000001,340.9704741866736,3482253.3018867923,0
0,2021.2840000000003,359.9090215620853,3763700.6696428573,0
0,2021.2850000000003,354.06044184383893,3612353.846153846,0
0,2021.2860000000003,344.012363950301,3352271.875,0
0,2021.2870000000003,332.3430845810085,2911779.6153846155,0
0,2021.2880000000002,338.1955244856818,2951185.6343283583,0
0,2021.2890000000002,340.13952148787223,2985969.8863636362,0
0,2021.2900000000002,342.6327993963896,2991797.2413793104,0
0,2021.2910000000002,321.8658555310329,2619962.417218543,0
0,2021.2920000000001,317.3041955417569,2555891.9811320757,0
0,2021.2930000000001,316.8494893130129,2547907.5301204817,0
0,2021.2940000000003,313.9430262032014,2445700.3048780486,0
0,2021.2950000000003,314.497754613424,2451422.9938271604,0
0,2021.2960000000003,328.6287930100236,2665089.082278481,0
0,2021.2970000000003,326.9107119487847,2678285.1612903224,0
0,2021.2980000000002,321.5958184690742,2579702.2435897435,0
0,2021.2990000000002,325.103877631358,2650443.364197531,0
0,2021.3000000000002,331.32994958121634,2862908.064516129,0
0,2021.3010000000002,337.5050933527583,2937480.4421768705,0
0,2021.3020000000001,344.15145639099035,3037584.892086331,0
0,2021.3030000000003,358.60592041362236,3284318.5546875,0
0,2021.3040000000003,361.4348283636492,3351901.229508197,0
0,2021.3050000000003,352.6364739928705,3280082.543103448,0
0,2021.3060000000003,343.19124666526017,3156140.8018867923,0
0,2021.3070000000002,341.9395884145085,3110521.2365591396,0
0,2021.3080000000002,343.366379780003,3170596.518987342,0
0,2021.3090000000002,352.8548451922572,3341863.524590164,0
0,2021.3100000000002,324.737932394247,2704126.5,0
1,2021.3110000000001,387.75867271644256,3791344.362745098,0
1,2021.3120000000001,384.94991044872205,3787654.368932039,0
