crop_image,depth[m],equivalent_diameter[px],grain_size[px],grain_size_err[px]
0,2010.2510000000002,192.15213133889148,978302.0408163265,0
0,2010.2520000000002,201.79700565056248,1132678.75,0
0,2010.2530000000002,208.51461800444278,1293206.25,0
0,2010.2540000000001,216.3669540809827,1499017.1875,0
0,2010.2550000000003,222.61254446509784,1610729.3010752688,0
0,2010.2560000000003,216.8103360924731,1523599.0291262136,0
0,2010.2570000000003,216.84164551495064,1552631.1403508773,0
0,2010.2580000000003,209.01891987129898,1415017.537313433,0
0,2010.2590000000002,196.57713089176838,1237444.8484848484,0
0,2010.2600000000002,192.33428239067786,1170819.3055555555,0
0,2010.2610000000002,191.17116370951683,1138281.75,0
0,2010.2620000000002,188.59935452656438,1081264.9305555555,0
0,2010.2630000000001,189.77431899878755,1061522.7173913044,0
0,2010.2640000000001,184.79623366409137,955344.1598360656,0
0,2010.2650000000003,184.755468683004,935484.8814229249,0
0,2010.2660000000003,190.5797576735148,983975.9689922481,0
0,2010.2670000000003,194.00036620161174,1003966.9260700389,0
0,2010.2680000000003,194.89518312356972,1018358.0612244898,0
0,2010.2690000000002,206.09259411597748,1137972.119815668,0
0,2010.2700000000002,218.7356158999893,1360835.2040816327,0
0,2010.2710000000002,229.06395546804757,1484304.7142857143,0
0,2010.2720000000002,234.57891064906005,1553272.7848101265,0
0,2010.2730000000001,237.73215560773858,1578338.3333333333,0
0,2010.2740000000001,246.57472651094,1687555.6506849315,0
0,2010.2750000000003,244.65090384567085,1644809.4827586208,0
0,2010.2760000000003,244.44976820994853,1660249.4755244756,0
0,2010.2770000000003,241.73866904836436,1623405.5555555555,0
0,2010.2780000000002,254.99781821934195,1796549.2248062016,0
0,2010.2790000000002,247.11011927278997,1737045.2464788733,0
0,2010.2800000000002,225.10634209041731,1396950.9433962265,0
0,2010.2810000000002,221.5584666546336,1403115.7514450867,0
0,2010.2820000000002,218.92047892157004,1354283.1606217616,0
0,2010.2830000000001,218.71080091069356,1382950.6313131314,0
0,2010.2840000000003,215.45887321567855,1353442.3170731708,0
0,2010.2850000000003,219.2402213197439,1385770.283018868,0
0,2010.2860000000003,218.24768050987225,1364655.8370044052,0
0,2010.2870000000003,217.35939602344578,1350989.330543933,0
0,2010.2880000000002,219.83578648500512,1357309.6303501946,0
0,2010.2890000000002,219.1725833384888,1324385.7407407407,0
0,2010.2900000000002,226.93364902585407,1397447.6449275361,0
0,2010.2910000000002,227.39368230388357,1352810.5072463767,0
0,2010.2920000000001,228.23805392956078,1367476.902173913,0
0,2010.2930000000001,227.10753343221998,1358358.7585034014,0
0,2010.2940000000003,219.38336555381488,1260519.724025974,0
0,2010.2950000000003,213.2466264235579,1186113.406940063,0
0,2010.2960000000003,216.06053652422398,1235561.8338557994,0
0,2010.2970000000003,215.92043019320548,1247735.6595092025,0
0,2010.2980000000002,212.6161209870213,1212087.121212121,0
0,2010.2990000000002,211.7368305760313,1193048.8636363635,0
0,2010.3000000000002,204.36944325173286,1114265.9431137724,0
0,2010.3010000000002,205.25896005997734,1129876.221264368,0
0,2010.3020000000001,202.1250440213845,1092872.6825842697,0
0,2010.3030000000003,200.49462673325579,1060797.323943662,0
0,2010.3040000000003,203.1289794313077,1091219.7033898304,0
0,2010.3050000000003,196.8164818922146,1034476.6042780748,0
0,2010.3060000000003,189.35603453824197,943770.5965909091,0
0,2010.3070000000002,187.18620283071525,907896.3395638629,0
0,2010.3080000000002,184.0600179383123,871879.8611111111,0
0,2010.3090000000002,180.99535133239115,846840.8823529412,0
0,2010.3100000000002,182.17431917111296,860221.0585585586,0
1,2010.3110000000001,178.47677898602421,860214.5505617978,0
1,2010.3120000000001,177.91280464120723,851500.9761388287,0
1,2010.3130000000003,173.93121237391404,803616.161087866,0
1,2010.3140000000003,175.05752492843368,802631.9532908705,0
1,2010.3150000000003,180.50209783349794,862738.864142539,0
1,2010.3160000000003,186.8949572818646,921998.8823529412,0
1,2010.3170000000002,186.68230517294205,909633.294663573,0
1,2010.3180000000002,185.77947032530312,889364.699074074,0
1,2010.3190000000002,190.7668916749333,933645.3460620525,0
1,2010.3200000000002,195.96778304160438,976933.8930348259,0
1,2010.3210000000001,205.67846099056928,1063312.668463612,0
1,2010.3220000000001,213.24624616059245,1149256.25,0
1,2010.3230000000003,221.52056775485656,1237554.2944785275,0
1,2010.3240000000003,218.70499886897244,1213571.9418960244,0
1,2010.3250000000003,222.72418616421731,1274505.2631578948,0
1,2010.3260000000002,219.03078347109678,1251560.8695652173,0
1,2010.3270000000002,222.0898529007872,1279297.380952381,0
1,2010.3280000000002,220.01596867614867,1260689.6788990826,0
1,2010.3290000000002,214.0820907710134,1192379.8132183908,0
1,2010.3300000000002,209.8082467940321,1144070.4166666667,0
1,2010.3310000000001,209.5049122838476,1140473.841961853,0
1,2010.3320000000003,207.083532178532,1112329.4235924934,0
1,2010.3330000000003,205.4633669950542,1091984.8544973545,0
1,2010.3340000000003,208.06391869627112,1122221.1741424801,0
1,2010.3350000000003,202.90545679403436,1040527.3840206185,0
1,2010.3360000000002,205.80568923713358,1065318.062827225,0
1,2010.3370000000002,207.81008785450493,1103445.1973684211,0
1,2010.3380000000002,200.85759198894166,1027563.4517766498,0
1,2010.3390000000002,204.23413123204395,1064273.8372093022,0
1,2010.3400000000001,203.75998845475314,1059569.6103896103,0
1,2010.3410000000001,202.0146028089339,1047197.236503856,0
1,2010.3420000000003,201.3095359357879,1035073.4771573604,0
1,2010.3430000000003,202.90414282645625,1051323.6945169712,0
1,2010.3440000000003,207.01133817127652,1098240.4920212766,0
1,2010.3450000000003,209.92605205503156,1130414.9441340782,0
1,2010.3460000000002,211.89021866376362,1160543.1756756757,0
1,2010.3470000000002,207.70018875949347,1097311.1185983827,0
1,2010.3480000000002,213.2129089484491,1163215.9285714286,0
1,2010.3490000000002,212.62262079481332,1178282.6470588236,0
1,2010.3500000000001,217.62573930847228,1233217.4846625766,0
1,2010.3510000000003,220.58586675371623,1251639.8885350318,0
1,2010.3520000000003,221.66136992207467,1263915.8146964856,0
1,2010.3530000000003,218.74066269379102,1246706.012658228,0
1,2010.3540000000003,216.14570572731748,1204045.659163987,0
1,2010.3550000000002,210.36001215443667,1145905.3846153845,0
1,2010.3560000000002,206.05291040088326,1090813.0993150685,0
1,2010.3570000000002,204.89145408748132,1080223.5632183908,0
1,2010.3580000000002,207.36082602823535,1095778.193832599,0
1,2010.3590000000002,207.14880199367002,1076097.435897436,0
1,2010.3600000000001,204.42455710303057,1051715.060240964,0
2,2010.3610000000003,238.25643452347293,1422159.1803278688,0
2,2010.3620000000003,235.79136446932426,1397446.5322580645,0
2,2010.3630000000003,231.6603842136455,1343222.9559748427,0
2,2010.3640000000003,226.39959648839047,1277748.7692307692,0
2,2010.3650000000002,233.28201326000172,1367965.031152648,0
2,2010.3660000000002,229.00475693380224,1320027.1903323263,0
2,2010.3670000000002,221.52608100963965,1236342.638483965,0
