crop_image,depth[m],equivalent_diameter[px],grain_size[px],grain_size_err[px]
0,2013.5510000000002,194.08155375009503,980330.5989583334,0
0,2013.5520000000001,190.10524766115796,928009.3073593073,0
0,2013.553,181.4132174170265,832981.4597315437,0
0,2013.554,178.53316546300516,798756.2680115274,0
0,2013.5550000000003,181.63914598647392,829520.8994708995,0
0,2013.5560000000003,181.63132695378633,836769.2720763723,0
0,2013.5570000000002,181.07593690717667,830321.6279069767,0
0,2013.5580000000002,180.6055810120174,833405.3012048192,0
0,2013.5590000000002,189.4187086876956,943369.6473551637,0
0,2013.5600000000002,183.3665095096747,866576.283618582,0
0,2013.5610000000001,179.015332006229,808019.2441860465,0
0,2013.5620000000001,181.15566279811526,832113.6674259681,0
0,2013.563,186.10235964389935,877991.504854369,0
0,2013.564,189.93406382515005,920354.8148148148,0
0,2013.5650000000003,189.14687068743913,913508.4344660194,0
0,2013.5660000000003,191.65338394711856,924659.2592592592,0
0,2013.5670000000002,196.11192911239218,966080.9462915601,0
0,2013.5680000000002,190.31871321086453,910555.3102625299,0
0,2013.5690000000002,181.3878620840777,806035.7142857143,0
0,2013.5700000000002,174.94867925254414,752313.6782786886,0
0,2013.5710000000001,173.22645812444816,739952.0297029703,0
0,2013.5720000000001,171.3912098254219,721296.09375,0
0,2013.573,172.2243268444065,728819.3907156673,0
0,2013.574,171.21107235029376,718676.6924564796,0
0,2013.5750000000003,172.10461561490644,725252.756286267,0
0,2013.5760000000002,171.01849516824888,713786.2810707457,0
0,2013.5770000000002,172.18573459284812,720952.9103053436,0
0,2013.5780000000002,176.17494146330037,753851.134122288,0
0,2013.5790000000002,178.96139826477162,780218.4426229508,0
0,2013.5800000000002,183.09267405706305,813991.8776371308,0
0,2013.5810000000001,183.47857241284757,820086.051502146,0
0,2013.582,182.5418721478677,809776.4453961456,0
0,2013.583,184.0841785447366,826623.5838779956,0
0,2013.5840000000003,187.70450729719008,870975.6165919283,0
0,2013.5850000000003,188.18283761184725,884307.9282407408,0
0,2013.5860000000002,189.7326612611813,900325.3562945368,0
0,2013.5870000000002,186.0748631006942,870572.2737819025,0
0,2013.5880000000002,189.13953782269482,908855.7738095238,0
0,2013.5890000000002,187.43367407436583,890508.7677725118,0
0,2013.5900000000001,188.27974728435848,897554.156626506,0
0,2013.5910000000001,194.20675452211603,954708.8383838384,0
0,2013.592,196.52105752265098,983414.1076115485,0
0,2013.593,196.8709607341802,990310.2122015915,0
0,2013.5940000000003,194.33878041078643,963861.1979166666,0
0,2013.5950000000003,194.15069851022628,946248.9743589744,0
0,2013.5960000000002,195.2163959893006,962645.6218274111,0
