crop_image,depth[m],equivalent_diameter[px],grain_size[px],grain_size_err[px]
0,2004.2010000000002,311.01267995119883,2551349.0384615385,0
0,2004.2020000000002,303.18880686152346,2391484.375,0
0,2004.2030000000002,312.50328830273287,2554038.3333333335,0
0,2004.2040000000002,312.52315314764684,2571610.588235294,0
0,2004.2050000000004,315.79645159169166,2574110.3092783503,0
0,2004.2060000000004,324.3038459428851,2711550.245098039,0
0,2004.2070000000003,323.0627293173886,2791730.4245283017,0
0,2004.2080000000003,324.26410879859736,2816464.386792453,0
0,2004.2090000000003,316.52862147546136,2717873.0582524273,0
0,2004.2100000000003,326.7841258687355,2896948.831775701,0
0,2004.2110000000002,318.8542045648261,2830813.4615384615,0
0,2004.2120000000002,327.2326045416025,3003339.75,0
0,2004.2130000000002,330.21842515831867,3007339.108910891,0
0,2004.2140000000002,322.19236641076475,2879633.3333333335,0
0,2004.2150000000004,329.84339791755775,3195773.4375,0
0,2004.2160000000003,333.74087094105494,3232520.9677419355,0
0,2004.2170000000003,341.5346625856339,3232453.021978022,0
0,2004.2180000000003,353.164800572492,3485872.554347826,0
0,2004.2190000000003,348.72897696703654,3405455.769230769,0
0,2004.2200000000003,340.19971070564674,3312117.3295454546,0
0,2004.2210000000002,354.25308241901445,3629578.197674419,0
0,2004.2220000000002,359.715696755959,3714988.8235294116,0
0,2004.2230000000002,342.13614705292775,3508034.939759036,0
0,2004.2240000000002,357.8496646214757,3729464.6875,0
0,2004.2250000000004,355.58571327830384,3511512.025316456,0
0,2004.2260000000003,358.05106352914197,3615955.8139534886,0
0,2004.2270000000003,358.25723164019615,3661064.534883721,0
0,2004.2280000000003,346.3693321153675,3344975.8620689656,0
0,2004.2290000000003,358.4766978638888,3513870.8333333335,0
0,2004.2300000000002,368.7024338398045,3660258.024691358,0
0,2004.2310000000002,377.2920053555404,3705939.5569620254,0
0,2004.2320000000002,371.7869427722682,3596960.4430379746,0
0,2004.2330000000002,386.74229244192225,3821882.236842105,0
0,2004.2340000000004,403.2895318440729,4195331.168831169,0
0,2004.2350000000004,393.58942276688197,4081247.635135135,0
0,2004.2360000000003,402.0866737849972,4224775.694444444,0
0,2004.2370000000003,410.9761774585615,4362531.439393939,0
0,2004.2380000000003,432.3354230689371,4926442.1875,0
0,2004.2390000000003,441.4078034881772,5123501.953125,0
0,2004.2400000000002,436.88963675303336,5048069.696969697,0
0,2004.2410000000002,411.6707233412583,4541857.352941177,0
0,2004.2420000000002,409.27228820325666,4558744.014084507,0
0,2004.2430000000002,412.25547118769197,4622158.561643835,0
0,2004.2440000000004,367.1142232942383,3791661.2804878047,0
0,2004.2450000000003,359.8257537399645,3656684.7701149425,0
0,2004.2460000000003,358.0962706645463,3540093.465909091,0
0,2004.2470000000003,363.1443089327865,3648391.5730337077,0
0,2004.2480000000003,361.3041905643004,3538604.5454545454,0
0,2004.2490000000003,341.19492710401937,3194777.7472527474,0
0,2004.2500000000002,342.7688025605563,3158922.282608696,0
0,2004.2510000000002,337.86509684191145,3142227.25,0
0,2004.2520000000002,332.82917958567185,3029431.3106796117,0
0,2004.2530000000004,326.088864066639,2873174.2924528304,0
0,2004.2540000000004,324.25453972712427,2829644.3925233646,0
0,2004.2550000000003,324.04304135159106,2811971.394230769,0
0,2004.2560000000003,308.2343104559502,2577575.7978723403,0
0,2004.2570000000003,302.6107688141889,2467245.5056179776,0
0,2004.2580000000003,285.157039834995,2120041.463414634,0
0,2004.2590000000002,291.3999248245551,2226884.4594594594,0
0,2004.2600000000002,275.7409888676313,2019787.3076923077,0
1,2004.2610000000002,320.8238936829079,2778977.272727273,0
1,2004.2620000000002,330.9532483621855,2983443.867924528,0
1,2004.2630000000004,320.801573250755,2814942.8571428573,0
1,2004.2640000000004,327.0454064621274,2927019.761904762,0
1,2004.2650000000003,318.63785869848135,2828453.350515464,0
1,2004.2660000000003,305.4909156491413,2680515.9523809524,0
1,2004.2670000000003,317.6323377954773,3218109.6534653464,0
1,2004.2680000000003,312.9451491906557,3138497.330097087,0
1,2004.2690000000002,312.95924333583247,3001373.75,0
1,2004.2700000000002,336.0147980643869,3380400.78125,0
1,2004.2710000000002,322.1301914188006,3188230.789473684,0
1,2004.2720000000002,313.3768471974043,2998152.0833333335,0
1,2004.2730000000004,315.0006847738287,3110447.0108695654,0
1,2004.2740000000003,320.07816467393553,3207154.5454545454,0
1,2004.2750000000003,318.90328678553635,3145173.5148514854,0
1,2004.2760000000003,330.32779681918623,3281099.0,0
1,2004.2770000000003,313.12846844923513,2707856.617647059,0
1,2004.2780000000002,314.0537542960482,2685335.613207547,0
1,2004.2790000000002,317.193234867443,2702695.4954954954,0
1,2004.2800000000002,307.16225930199846,2554121.1904761903,0
1,2004.2810000000002,322.492445060075,2768971.590909091,0
1,2004.2820000000004,314.61215343274495,2650291.2844036696,0
1,2004.2830000000004,333.5694210161593,2935365.4411764704,0
1,2004.2840000000003,349.98737633469364,3169236.0215053763,0
1,2004.2850000000003,362.4139832568559,3387648.888888889,0
1,2004.2860000000003,355.9503023404226,3410515.217391304,0
1,2004.2870000000003,359.02116172574716,3458625.5681818184,0
1,2004.2880000000002,368.2470215469613,3619463.529411765,0
1,2004.2890000000002,361.1217187013906,3533124.715909091,0
1,2004.2900000000002,359.8678787795657,3436352.659574468,0
1,2004.2910000000002,347.1339820428186,3223413.144329897,0
1,2004.2920000000004,354.19635715045337,3313745.744680851,0
1,2004.2930000000003,361.8250939086567,3519036.5789473685,0
1,2004.2940000000003,348.956333920773,3308368.8172043012,0
1,2004.2950000000003,357.93614138760626,3605989.3229166665,0
1,2004.2960000000003,354.33744799614465,3448352.717391304,0
1,2004.2970000000003,364.602903254362,3673960.3448275863,0
1,2004.2980000000002,363.9245968821683,3683400.2976190476,0
1,2004.2990000000002,369.7788731289249,3796114.935064935,0
1,2004.3000000000002,356.91216183963337,3628733.8815789474,0
