crop_image,depth[m],equivalent_diameter[px],grain_size[px],grain_size_err[px]
0,2010.8010000000002,216.63011723191553,1111741.1949685535,0
0,2010.8020000000001,228.48518891017187,1261770.0819672132,0
0,2010.803,228.2150954369607,1264421.3443396227,0
0,2010.804,230.58241221829425,1285591.1825726142,0
0,2010.8050000000003,233.36058362136052,1329619.8529411764,0
0,2010.8060000000003,231.7588809515254,1316325.8196721312,0
0,2010.8070000000002,236.76431642981373,1376986.1736334406,0
0,2010.8080000000002,240.6988195881881,1442415.0,0
0,2010.8090000000002,244.6915686418288,1503806.8770226538,0
0,2010.8100000000002,241.23658873877395,1484256.3344594594,0
0,2010.8110000000001,246.35437400624272,1561393.2593856654,0
0,2010.8120000000001,241.29270025041404,1519395.6779661018,0
0,2010.813,243.02902790968545,1549211.064189189,0
0,2010.814,239.7113227238732,1521073.7931034483,0
0,2010.8150000000003,240.46322361917225,1561584.0830449827,0
0,2010.8160000000003,241.83632016892022,1580940.2329749104,0
0,2010.8170000000002,248.23054777068276,1671042.358490566,0
0,2010.8180000000002,248.7041586161969,1689978.22265625,0
0,2010.8190000000002,252.46834908245876,1741783.8,0
0,2010.8200000000002,254.71452890079158,1768367.004048583,0
0,2010.8210000000001,263.78085017407716,1878129.852320675,0
0,2010.8220000000001,262.3177756484932,1828638.888888889,0
0,2010.823,268.431661374842,1907742.703862661,0
0,2010.824,269.97219219635014,1931385.1464435146,0
0,2010.8250000000003,269.73264105394037,1894540.4914529915,0
0,2010.8260000000002,272.692066233346,1923631.846473029,0
0,2010.8270000000002,261.80914859268927,1780634.6456692913,0
0,2010.8280000000002,254.0140222621358,1668902.4635036497,0
0,2010.8290000000002,245.16560069657396,1550932.9037800687,0
0,2010.8300000000002,245.16850706832173,1569042.1140939598,0
0,2010.8310000000001,238.45273681209866,1482484.053156146,0
0,2010.832,245.11454356692386,1590304.6140939598,0
0,2010.833,242.99160262139998,1552907.7645051195,0
0,2010.8340000000003,245.37349038211542,1563317.3801369863,0
0,2010.8350000000003,246.48217302820032,1572057.0689655172,0
0,2010.8360000000002,247.16032417139994,1586931.3392857143,0
0,2010.8370000000002,250.08496890551174,1611713.957597173,0
0,2010.8380000000002,252.6671855083919,1644924.0875912409,0
0,2010.8390000000002,256.8823631252511,1700213.601532567,0
0,2010.8400000000001,255.25676191115122,1663422.1153846155,0
0,2010.8410000000001,254.14431638535655,1659812.8228782287,0
0,2010.842,241.52712731493554,1495537.5,0
0,2010.843,233.1027759901057,1401505.7443365697,0
0,2010.8440000000003,229.95322199710142,1398701.194267516,0
0,2010.8450000000003,223.0068330802198,1313102.6515151516,0
0,2010.8460000000002,218.46601582237275,1255481.0198300283,0
0,2010.8470000000002,214.247371230944,1206965.138888889,0
0,2010.8480000000002,209.03812363037818,1140034.5360824743,0
0,2010.8490000000002,205.47507360418388,1092231.8407960199,0
0,2010.8500000000001,207.01294742966755,1098811.875,0
0,2010.851,207.98083314861822,1106435.6329113925,0
0,2010.852,209.11584554121092,1109640.4792746115,0
0,2010.8530000000003,215.06556681246602,1203756.25,0
0,2010.8540000000003,216.51526451107958,1208688.0081300812,0
0,2010.8550000000002,215.6504156174719,1202442.1527777778,0
0,2010.8560000000002,216.922257571864,1217398.0158730159,0
0,2010.8570000000002,220.3774681845239,1269159.1328413284,0
0,2010.8580000000002,228.1933341794025,1374654.6728971964,0
0,2010.8590000000002,236.51582117666396,1482707.471264368,0
0,2010.8600000000001,230.9095831787562,1441279.3624161074,0
1,2010.861,243.4639690566313,1568333.2167832167,0
1,2010.862,253.06560842519312,1695778.7545787545,0
1,2010.8630000000003,255.94484730226168,1700052.3622047245,0
1,2010.8640000000003,256.1943184474089,1703864.229249012,0
1,2010.8650000000002,255.98387751084798,1692410.918367347,0
1,2010.8660000000002,257.7087097462138,1749160.3556485355,0
1,2010.8670000000002,259.9568770295822,1784953.9748953974,0
1,2010.8680000000002,255.07335705504767,1697218.220338983,0
1,2010.8690000000001,255.73782680976822,1717707.5107296137,0
1,2010.8700000000001,262.69875875492886,1814882.9908675798,0
1,2010.871,256.8176427330301,1721386.7391304348,0
1,2010.872,246.26703508213942,1588922.9,0
1,2010.8730000000003,240.53577764467317,1511419.5692883895,0
1,2010.8740000000003,237.61287328393175,1463418.4782608696,0
1,2010.8750000000002,242.3933307866909,1501036.2280701755,0
1,2010.8760000000002,238.83909158705563,1448639.189189189,0
1,2010.8770000000002,232.2360815876966,1360616.266025641,0
1,2010.8780000000002,234.0290178705467,1381866.7182662538,0
1,2010.8790000000001,235.20931609367491,1387966.131498471,0
1,2010.88,231.39693684345067,1330023.4328358208,0
1,2010.881,235.75211119538494,1375960.3076923077,0
1,2010.8820000000003,240.2927078582063,1433899.1242038216,0
1,2010.8830000000003,243.20735790570518,1480326.9417475727,0
1,2010.8840000000002,242.8828069442748,1475295.0,0
1,2010.8850000000002,240.3988493494933,1466146.7637540454,0
1,2010.8860000000002,236.01254841938598,1416362.012987013,0
1,2010.8870000000002,241.4434246333184,1479928.2608695652,0
1,2010.8880000000001,240.7499538860161,1469397.0099667774,0
1,2010.8890000000001,239.00259388567815,1455938.5761589403,0
1,2010.89,235.3748539313063,1410190.4838709678,0
1,2010.891,231.4519150253405,1373160.0313479623,0
