crop_image,depth[m],equivalent_diameter[px],grain_size[px],grain_size_err[px]
0,2003.651,255.2136494694551,1813283.5294117648,0
0,2003.652,271.82903535047404,2058993.5096153845,0
0,2003.653,269.311227460972,1977104.3388429752,0
0,2003.654,265.8518578561283,1923401.923076923,0
0,2003.6550000000002,269.8738072924681,1966126.5432098766,0
0,2003.6560000000002,267.83880647203085,1918250.2732240437,0
0,2003.6570000000002,275.2841428867756,2019315.5940594058,0
0,2003.6580000000001,272.5192833883452,1962559.771573604,0
0,2003.659,288.96012445036206,2212806.447368421,0
0,2003.66,296.30041730094996,2338692.4033149173,0
0,2003.661,300.24070223376543,2422562.361111111,0
0,2003.662,299.82073447839355,2408538.1428571427,0
0,2003.663,302.56372934662176,2464824.3016759777,0
0,2003.664,311.77596012611895,2606203.591954023,0
0,2003.6650000000002,308.0222089208931,2542759.0395480227,0
0,2003.6660000000002,315.086637635427,2638946.107784431,0
0,2003.6670000000001,317.1178056364449,2663380.1829268294,0
0,2003.6680000000001,324.02475683130126,2782070.7100591715,0
0,2003.669,315.91296789229597,2615653.4682080923,0
0,2003.67,311.9476403474582,2486226.8055555555,0
0,2003.671,309.5012493276102,2421589.466292135,0
0,2003.672,311.0896031135216,2454754.6242774567,0
0,2003.673,313.2382429314688,2493565.12345679,0
0,2003.674,319.787960628983,2605230.608974359,0
0,2003.6750000000002,341.40440431351016,3101046.768707483,0
0,2003.6760000000002,347.95815323472846,3227761.9791666665,0
0,2003.6770000000001,346.95714950646186,3219462.2180451127,0
0,2003.678,343.50311248534695,3125202.290076336,0
0,2003.679,348.89449475816366,3227728.4274193547,0
0,2003.68,364.79406598610876,3674595.1754385964,0
0,2003.681,368.77952665517836,3785954.910714286,0
0,2003.682,362.716692229348,3670232.8125,0
0,2003.683,372.16189640054614,3752005.769230769,0
0,2003.6840000000002,367.46826335123967,3649901.282051282,0
0,2003.6850000000002,345.5556514379714,3158671.951219512,0
0,2003.6860000000001,347.5933686574089,3247390.6,0
0,2003.6870000000001,351.35503411372235,3318900.576923077,0
0,2003.688,370.0056967201,3728054.2372881356,0
0,2003.689,382.0139185288899,3960278.4482758623,0
0,2003.69,369.6942253892738,3603116.4583333335,0
0,2003.691,358.9180018184593,3428925.6,0
0,2003.692,358.8281537463417,3395698.5074626864,0
0,2003.693,346.4843126111341,3270903.102189781,0
0,2003.6940000000002,330.0110320872348,2998186.301369863,0
0,2003.6950000000002,339.232908401758,3120177.4475524477,0
0,2003.6960000000001,333.1949873844456,2990891.326530612,0
0,2003.6970000000001,325.97703050361486,2867978.104575163,0
0,2003.698,310.5819889875799,2575985.975609756,0
0,2003.699,300.4116515910706,2388953.3625730993,0
0,2003.7,301.6269193643681,2480007.5,0
