crop_image,depth[m],equivalent_diameter[px],grain_size[px],grain_size_err[px]
0,2017.401,319.5407253518,3004474.5283018867,0
0,2017.402,338.96840460492473,3216610.3174603176,0
0,2017.403,331.8352103345159,3054199.0,0
0,2017.404,326.4653465402781,2986732.1428571427,0
0,2017.4050000000002,320.15675657758504,2891741.0550458715,0
0,2017.4060000000002,325.47452225743643,2965441.6666666665,0
0,2017.4070000000002,342.81725852853083,3306348.5537190083,0
0,2017.4080000000001,336.55778024203613,3261680.040322581,0
0,2017.409,333.5552464547871,3119832.415254237,0
0,2017.41,346.1374863558816,3342968.75,0
0,2017.411,355.01271382346164,3540397.5877192984,0
0,2017.412,350.7722605724412,3526250.4504504506,0
0,2017.413,358.91821599666514,3644251.3513513515,0
0,2017.414,370.80951408001124,3824792.25,0
0,2017.4150000000002,370.5279893435506,3792320.3883495145,0
0,2017.4160000000002,356.568286612416,3495156.473214286,0
0,2017.4170000000001,345.73528856871377,3189245.0,0
0,2017.4180000000001,341.96401136706993,3066328.0241935486,0
0,2017.419,329.84729702788286,2852164.705882353,0
0,2017.42,320.4457655189491,2655113.6363636362,0
0,2017.421,315.1916862329037,2505461.3486842103,0
0,2017.422,313.7549982646501,2487137.261146497,0
0,2017.423,307.2751370956912,2427801.1075949366,0
0,2017.424,315.964607895365,2630831.891025641,0
0,2017.4250000000002,317.25775584785646,2636867.3841059604,0
0,2017.4260000000002,320.72878430387846,2721129.109589041,0
0,2017.4270000000001,326.85862582162576,2861486.8518518517,0
0,2017.428,340.6463325872738,3067045.265151515,0
0,2017.429,332.7577154708009,2970822.4609375,0
0,2017.43,324.02245360421483,2865989.7637795275,0
0,2017.431,324.55533682002533,2833388.3587786257,0
0,2017.432,316.34980982689723,2712118.430656934,0
0,2017.433,316.0542660809098,2653050.0,0
0,2017.4340000000002,303.92958236570774,2377215.6690140846,0
0,2017.4350000000002,307.01691867073026,2470850.342465753,0
0,2017.4360000000001,310.44446696273513,2506704.861111111,0
0,2017.4370000000001,301.0544794207687,2334880.0986842103,0
0,2017.438,297.12945716014724,2296825.6896551726,0
0,2017.439,309.73280308555417,2489937.7737226277,0
0,2017.44,322.5162903845509,2718391.085271318,0
0,2017.441,339.7229924219372,3084260.2083333335,0
0,2017.442,344.1231871863638,3110460.4910714286,0
0,2017.443,344.62616875246573,3119808.3333333335,0
0,2017.4440000000002,330.21149130008774,2903410.080645161,0
0,2017.4450000000002,333.36099431770657,2881043.2170542637,0
0,2017.4460000000001,323.8868895214297,2732380.4511278197,0
0,2017.4470000000001,338.0305137550944,2965460.912698413,0
0,2017.448,339.33841621563784,2960721.6417910447,0
0,2017.449,340.17416783221154,2938244.202898551,0
0,2017.45,337.3645350168501,2874836.6071428573,0
0,2017.451,320.9276143636986,2584247.4832214764,0
0,2017.452,321.2230163669315,2586354.109589041,0
0,2017.4530000000002,323.64408788963806,2684263.204225352,0
0,2017.4540000000002,337.85583683151515,2873841.477272727,0
0,2017.4550000000002,324.86967442737364,2700884.6456692913,0
0,2017.4560000000001,326.23303602644927,2757013.9380530976,0
0,2017.457,319.2948840841193,2651304.5673076925,0
0,2017.458,310.0367967576114,2544839.722222222,0
0,2017.459,297.32463584996606,2398435.576923077,0
0,2017.46,292.36786847878165,2318442.537313433,0
1,2017.461,299.30144262,2193574.411764706,0
1,2017.462,291.73218163202307,2101973.3870967743,0
1,2017.4630000000002,286.83971742759957,2036283.7301587302,0
1,2017.4640000000002,288.15071514867844,2054692.8961748634,0
1,2017.4650000000001,296.934432754027,2219914.207650273,0
1,2017.4660000000001,300.10990413451304,2268714.224137931,0
1,2017.467,300.786294093511,2280118.2352941176,0
1,2017.468,308.54471770129453,2423430.7098765434,0
1,2017.469,308.912671281679,2455841.6666666665,0
1,2017.47,308.5442384990205,2498107.046979866,0
1,2017.471,304.30488773834054,2493553.642384106,0
1,2017.472,303.90035538835565,2522088.5416666665,0
1,2017.4730000000002,321.51834370007117,2771234.742647059,0
1,2017.4740000000002,316.54183154401306,2748606.205673759,0
1,2017.4750000000001,311.5158674139519,2639516.3602941176,0
1,2017.476,312.7448140891889,2680390.8088235296,0
1,2017.477,319.94413534309007,2846227.099236641,0
1,2017.478,316.60225678955334,2783857.6923076925,0
1,2017.479,322.5918237202373,2889467.1487603304,0
1,2017.48,331.75449686069584,3010418.5416666665,0
1,2017.481,355.55974855409266,3437879.4811320757,0
1,2017.4820000000002,378.0558916894549,3732734.6938775512,0
1,2017.4830000000002,364.1138788053749,3453263.0102040814,0
1,2017.4840000000002,364.97445779273136,3352886.6336633665,0
1,2017.4850000000001,359.86059142022043,3351463.4615384615,0
1,2017.486,366.9952802454389,3436333.5784313725,0
1,2017.487,352.03166182409984,3157719.090909091,0
1,2017.488,345.3136308078745,3054442.9166666665,0
1,2017.489,337.75252153568573,2904549.612403101,0
1,2017.49,322.85641721369274,2675762.137681159,0
1,2017.491,307.0474866353373,2399251.0204081633,0
1,2017.4920000000002,312.47722166824303,2470948.178807947,0
1,2017.4930000000002,312.64555252366387,2508532.7922077924,0
1,2017.4940000000001,302.95847914682224,2389210.062893082,0
1,2017.4950000000001,305.4298626607195,2389156.935483871,0
1,2017.496,307.2642643747896,2462298.051948052,0
1,2017.497,310.0363394497106,2491214.052287582,0
1,2017.498,298.13886696624536,2353535.8766233767,0
1,2017.499,299.58408835778977,2396229.8701298703,0
1,2017.5,300.4182578494585,2457075.0,0
1,2017.5010000000002,310.040942917165,2598303.5714285714,0
1,2017.5020000000002,306.2033827089327,2539922.4832214764,0
1,2017.5030000000002,307.89314304478285,2523535.927152318,0
1,2017.5040000000001,308.01423136818704,2504575.5,0
1,2017.505,299.9010724224771,2366204.901960784,0
1,2017.506,290.6851450491167,2192944.7183098593,0
1,2017.507,287.3616609286308,2167144.4881889764,0
1,2017.508,299.08355744471703,2291778.066037736,0
1,2017.509,293.638814554696,2222230.769230769,0
1,2017.51,295.4247487498254,2144431.3333333335,0
2,2017.5110000000002,363.3821277438508,3747007.3529411764,0
2,2017.5120000000002,380.7050468803769,4073164.210526316,0
2,2017.5130000000001,375.10338003538317,3998948.1958762887,0
2,2017.5140000000001,366.062118447694,3739759.43877551,0
2,2017.515,346.8625729540448,3344673.3944954127,0
2,2017.516,342.520099720091,3222942.824074074,0
2,2017.517,342.38445209108545,3192545.6896551726,0
2,2017.518,346.8229875006368,3287586.936936937,0
2,2017.519,346.95324092852724,3268740.366972477,0
2,2017.52,339.9480389877107,3090100.2136752135,0
2,2017.5210000000002,340.68531399865583,3107524.7863247865,0
2,2017.5220000000002,337.51780543367266,3053019.4915254237,0
2,2017.5230000000001,340.61645742851795,3164648.949579832,0
2,2017.5240000000001,336.5989654869936,3097185.714285714,0
2,2017.525,347.2562642020047,3287299.00990099,0
2,2017.526,382.82472296792565,4117761.1979166665,0
2,2017.527,383.00413825733403,4284445.0617283955,0
2,2017.528,388.4220158906982,4509040.963855422,0
2,2017.529,396.65029849964225,4690185.060975609,0
2,2017.5300000000002,401.43070244545856,4752258.552631579,0
2,2017.5310000000002,392.0654674673356,4497775.324675324,0
2,2017.5320000000002,393.79663458618325,4497686.0,0
2,2017.5330000000001,395.56668245680953,4475506.756756756,0
2,2017.534,389.96783112781713,4299011.280487805,0
2,2017.535,383.34159327394804,4174259.0659340657,0
2,2017.536,354.798836308449,3446463.28125,0
2,2017.537,344.6299852057456,3276685.3365384615,0
2,2017.538,333.88763147064543,3008355.5263157897,0
2,2017.539,329.6155871930906,2947473.2558139535,0
2,2017.5400000000002,320.0959589082513,2805100.3205128205,0
2,2017.5410000000002,317.0028714510186,2808372.5,0
2,2017.5420000000001,310.71120230109483,2710130.3278688523,0
2,2017.5430000000001,302.07040438360514,2429723.4375,0
2,2017.544,296.6660582764647,2443986.111111111,0
2,2017.545,285.1707748199359,2168201.086956522,0
2,2017.546,201.22648329564586,1046525.0,0
2,2017.547,140.74918854662857,388975.0,0
2,2017.548,,,0
2,2017.549,,,0
2,2017.5500000000002,,,0
2,2017.5510000000002,,,0
2,2017.5520000000001,,,0
2,2017.553,,,0
2,2017.554,,,0
2,2017.555,,,0
2,2017.556,,,0
2,2017.557,,,0
2,2017.558,,,0
2,2017.5590000000002,,,0
2,2017.5600000000002,,,0
3,2017.5610000000001,327.6216334800972,2713803.378378378,0
3,2017.5620000000001,325.07280494776876,2720077.5179856117,0
3,2017.563,323.8262950365967,2716833.9788732394,0
3,2017.564,326.8645722982242,2795259.3283582088,0
3,2017.565,328.1678293174021,2856339.1666666665,0
3,2017.566,350.75629228564736,3351953.5714285714,0
3,2017.567,347.2845890341334,3288396.8181818184,0
3,2017.568,346.30959403060973,3299308.796296296,0
3,2017.5690000000002,343.8440087983317,3354340.9292035396,0
3,2017.5700000000002,341.07994706255687,3210540.9482758623,0
3,2017.5710000000001,316.28035506693,2845157.1120689656,0
3,2017.5720000000001,326.75671182375027,2940860.2362204725,0
3,2017.573,315.125330147535,2779971.9758064514,0
3,2017.574,322.74421323453123,2905835.714285714,0
3,2017.575,322.49523811190585,2880066.8518518517,0
3,2017.576,296.4596727236635,2363922.9452054794,0
3,2017.577,292.18648469281845,2276444.53125,0
3,2017.5780000000002,291.8747124433141,2266105.3353658537,0
3,2017.5790000000002,285.0459018891292,2168892.5757575757,0
3,2017.5800000000002,283.9263541264448,2181446.301775148,0
3,2017.5810000000001,287.40240388129587,2198283.3806818184,0
3,2017.582,275.56681052481315,2016535.576923077,0
3,2017.583,280.25159105909444,2093426.902173913,0
3,2017.584,284.413892623604,2155823.3425414367,0
3,2017.585,282.7807237780207,2097180.0,0
3,2017.586,287.23290321495057,2135168.220338983,0
3,2017.587,290.7589908378367,2183306.7039106144,0
3,2017.5880000000002,283.8159725429719,2103433.8315217393,0
3,2017.5890000000002,286.8320558827038,2096031.8918918918,0
3,2017.5900000000001,283.7632529706842,2039686.9680851065,0
3,2017.5910000000001,288.4925073178518,2131393.8172043012,0
3,2017.592,286.5296890894775,2118131.043956044,0
3,2017.593,286.03692297034314,2113673.714285714,0
3,2017.594,286.3159274408753,2101263.9830508474,0
3,2017.595,290.0379476553895,2231105.2486187844,0
3,2017.596,285.65572670611823,2195089.606741573,0
3,2017.597,281.4844344322511,2181641.3235294116,0
3,2017.5980000000002,295.03980532913516,2379947.4025974027,0
3,2017.5990000000002,306.7926244181955,2636535.9589041094,0
3,2017.6000000000001,312.9525488624222,2743682.9710144927,0
3,2017.601,314.51176703777435,2772608.3984375,0
3,2017.602,334.8467792839379,3114121.7213114756,0
3,2017.603,343.2784672024448,3302121.694214876,0
3,2017.604,328.51915158002146,3087066.9421487604,0
3,2017.605,322.5487035870679,2930934.027777778,0
3,2017.606,338.9422327854378,3215105.163043478,0
