crop_image,depth[m],equivalent_diameter[px],grain_size[px],grain_size_err[px]
0,2004.7510000000002,289.4370647969124,2107607.012195122,0
0,2004.7520000000002,290.94025641084085,2188560.8796296297,0
0,2004.7530000000002,283.9530530652923,2095577.7559055118,0
0,2004.7540000000001,286.883312761829,2146715.878378378,0
0,2004.7550000000003,294.5507885502303,2230217.5757575757,0
0,2004.7560000000003,288.3569611107668,2134417.5,0
0,2004.7570000000003,290.50837908749475,2151342.1641791044,0
0,2004.7580000000003,290.0832154056566,2135318.75,0
0,2004.7590000000002,280.7830979980484,1985812.8640776698,0
0,2004.7600000000002,280.5385778181218,1978974.5260663508,0
0,2004.7610000000002,286.34097643029054,2075800.5924170616,0
0,2004.7620000000002,285.64577689322687,2035047.3170731708,0
0,2004.7630000000001,286.5609841312489,2046966.5887850467,0
0,2004.7640000000001,281.03393888543457,1958194.2216981133,0
0,2004.7650000000003,275.2713755234358,1899681.7307692308,0
0,2004.7660000000003,290.0260672288755,2138399.1025641025,0
0,2004.7670000000003,289.59713848309366,2169179.1450777203,0
0,2004.7680000000003,289.96926040144393,2173709.6560846562,0
0,2004.7690000000002,297.3389291094318,2302115.5714285714,0
0,2004.7700000000002,303.83143746199147,2478317.514124294,0
0,2004.7710000000002,294.86448017052027,2351968.472222222,0
0,2004.7720000000002,281.7584927285314,2170404.6875,0
0,2004.7730000000001,276.05081294788255,2088510.2331606217,0
0,2004.7740000000001,285.41872608462313,2229088.1578947366,0
0,2004.7750000000003,282.7623321470664,2172793.718592965,0
0,2004.7760000000003,264.29695208745903,1891723.0582524273,0
0,2004.7770000000003,269.4675120515181,1995139.5047169812,0
0,2004.7780000000002,270.1684543573893,2028933.2547169812,0
0,2004.7790000000002,270.5902694826084,2008023.4234234234,0
0,2004.7800000000002,260.99659264270963,1827354.1666666667,0
0,2004.7810000000002,272.75587736856477,2023481.4356435644,0
0,2004.7820000000002,284.31210755677597,2223334.9719101125,0
0,2004.7830000000001,302.3577330433561,2559920.9375,0
0,2004.7840000000003,295.30816391881064,2480568.670886076,0
0,2004.7850000000003,312.3319160759754,2857692.4137931033,0
0,2004.7860000000003,333.67054113832137,3210179.411764706,0
0,2004.7870000000003,342.11635552904465,3327590.0,0
0,2004.7880000000002,360.0015853297279,3647088.1696428573,0
0,2004.7890000000002,378.4322426470756,4010559.5588235296,0
0,2004.7900000000002,386.51264931343565,4163273.969072165,0
0,2004.7910000000002,377.4936654061412,3988504.901960784,0
0,2004.7920000000001,366.6689123441701,3779457.9439252336,0
0,2004.7930000000001,366.8333637151599,3725463.6363636362,0
0,2004.7940000000003,348.9844529148458,3398449.7916666665,0
0,2004.7950000000003,343.9799810920789,3207138.8,0
0,2004.7960000000003,323.5846205932464,2875359.5149253733,0
0,2004.7970000000003,302.84967530387655,2534420.2702702703,0
0,2004.7980000000002,294.1749504092792,2343719.2771084337,0
0,2004.7990000000002,287.51789694360974,2220819.6839080458,0
0,2004.8000000000002,284.3032794592413,2140253.3422459895,0
0,2004.8010000000002,275.71488115713726,1985813.6479591837,0
0,2004.8020000000001,271.2655459733816,1927065.5213270143,0
0,2004.8030000000003,266.9304436512917,1859882.2580645161,0
0,2004.8040000000003,269.6289125847676,1891622.1698113207,0
0,2004.8050000000003,259.81730957870644,1744549.6462264152,0
0,2004.8060000000003,264.0741700007315,1795353.6269430052,0
0,2004.8070000000002,267.72325937859307,1829487.2727272727,0
0,2004.8080000000002,264.92046890641876,1815017.6573426574,0
0,2004.8090000000002,261.8998085717641,1785015.927419355,0
0,2004.8100000000002,257.6099908475274,1754922.3300970874,0
1,2004.8110000000001,281.3023023198753,2053563.9162561577,0
1,2004.8120000000001,285.3011574355876,2085227.2842639594,0
1,2004.8130000000003,282.6076854496224,2010345.1776649747,0
1,2004.8140000000003,283.618413498596,2048627.5609756098,0
1,2004.8150000000003,275.3310877138371,1941848.7209302327,0
1,2004.8160000000003,260.9916026499333,1742305.9012875536,0
1,2004.8170000000002,261.7816151514287,1756480.0847457626,0
1,2004.8180000000002,267.1059924566687,1854696.6450216451,0
1,2004.8190000000002,269.05916388202826,1885099.7767857143,0
1,2004.8200000000002,263.61683702671473,1832784.7639484978,0
1,2004.8210000000001,257.7862685007397,1753033.043478261,0
1,2004.8220000000001,264.61106013215306,1866453.7280701755,0
1,2004.8230000000003,264.15622460631846,1874527.2727272727,0
1,2004.8240000000003,266.31190724366144,1890461.3738738738,0
1,2004.8250000000003,271.9660442085144,1986932.5117370891,0
1,2004.8260000000002,282.7535712149672,2138133.160621762,0
1,2004.8270000000002,284.259510387662,2159791.4540816327,0
1,2004.8280000000002,276.40571739218535,2046169.201030928,0
1,2004.8290000000002,283.1533226556665,2145201.9430051814,0
1,2004.8300000000002,290.49837658276897,2258928.629032258,0
1,2004.8310000000001,296.63843402842605,2355419.413407821,0
1,2004.8320000000003,297.4210150490094,2382568.715083799,0
1,2004.8330000000003,299.43201676663415,2410124.117647059,0
1,2004.8340000000003,291.61595966263855,2327990.058479532,0
1,2004.8350000000003,289.05497074276917,2268245.1807228914,0
1,2004.8360000000002,302.4197213332741,2511163.253012048,0
1,2004.8370000000002,305.8077807065456,2570989.238410596,0
1,2004.8380000000002,319.9385430415429,2838609.124087591,0
1,2004.8390000000002,321.00350443055606,2943260.6870229007,0
1,2004.8400000000001,326.3253599282816,3091140.94488189,0
1,2004.8410000000001,315.2273821302191,2922332.2463768115,0
1,2004.8420000000003,309.04973439766377,2805920.676691729,0
1,2004.8430000000003,305.4988545552312,2741193.705035971,0
1,2004.8440000000003,307.92658405085575,2766813.732394366,0
1,2004.8450000000003,320.98711203835296,3003513.204225352,0
1,2004.8460000000002,307.62313941435445,2729879.6551724137,0
1,2004.8470000000002,307.7140039471759,2718160.6907894737,0
1,2004.8480000000002,304.27935879187254,2592243.75,0
1,2004.8490000000002,302.830267210697,2514387.125748503,0
1,2004.8500000000001,290.00363222288456,2231347.988505747,0
1,2004.8510000000003,290.3321585218119,2226376.4124293784,0
1,2004.8520000000003,294.26743996198354,2268103.370786517,0
1,2004.8530000000003,293.0890940768681,2264788.611111111,0
1,2004.8540000000003,301.4834290361348,2369481.656804734,0
1,2004.8550000000002,289.15927378720284,2140453.4431137727,0
1,2004.8560000000002,288.3110747738044,2145377.7027027025,0
1,2004.8570000000002,287.50217740607764,2149566.603053435,0
1,2004.8580000000002,285.2550662410368,2135135.5603448274,0
1,2004.8590000000002,275.43396481160966,1965885.0,0
1,2004.8600000000001,277.9693128642445,2006415.243902439,0
2,2004.8610000000003,304.2119032835909,2682794.6428571427,0
2,2004.8620000000003,304.9054614414284,2635460.6707317075,0
2,2004.8630000000003,287.4457976207208,2307678.0898876404,0
2,2004.8640000000003,275.6578775249909,2088719.6153846155,0
2,2004.8650000000002,277.45116762910635,2126105.1507537686,0
2,2004.8660000000002,277.1350229236096,2077656.887755102,0
2,2004.8670000000002,283.39720608431486,2190320.3608247424,0
2,2004.8680000000002,284.070967471172,2213787.172774869,0
2,2004.8690000000001,288.56308486104507,2226899.3421052634,0
2,2004.8700000000001,289.71242751971226,2232485.3723404254,0
2,2004.8710000000003,289.04198729176704,2224112.962962963,0
2,2004.8720000000003,283.8836933782063,2178161.3031914895,0
2,2004.8730000000003,289.24955404904665,2260927.3480662983,0
2,2004.8740000000003,290.26166524191524,2299608.620689655,0
2,2004.8750000000002,293.5676693567093,2364995.1923076925,0
2,2004.8760000000002,294.26345776341293,2354735.91160221,0
2,2004.8770000000002,291.315428939213,2282072.819767442,0
2,2004.8780000000002,297.5349636773941,2347998.493975904,0
2,2004.8790000000001,309.34110735638353,2675682.753164557,0
2,2004.8800000000003,310.77658317094256,2704671.052631579,0
2,2004.8810000000003,316.9450339898635,2826709.464285714,0
2,2004.8820000000003,324.731256651304,3169980.185185185,0
2,2004.8830000000003,329.71986678051235,3245765.1515151514,0
2,2004.8840000000002,334.2086472386468,3317113.28125,0
2,2004.8850000000002,328.4022208686662,3202806.3559322036,0
2,2004.8860000000002,342.5365984746437,3473397.149122807,0
2,2004.8870000000002,343.6717521326545,3451097.0833333335,0
2,2004.8880000000001,330.29622579823285,3265378.435114504,0
2,2004.8890000000001,319.20999728636554,2842406.0606060605,0
2,2004.8900000000003,314.8967254078362,2814357.0422535213,0
2,2004.8910000000003,320.67394696820594,2847890.9395973156,0
2,2004.8920000000003,309.08809781115366,2463102.9801324503,0
2,2004.8930000000003,302.88846263301053,2375367.546583851,0
2,2004.8940000000002,298.04265950192695,2313466.9696969697,0
2,2004.8950000000002,297.73275772135025,2320981.5950920247,0
2,2004.8960000000002,288.0623823344365,2174830.6818181816,0
2,2004.8970000000002,290.70269376915144,2216776.111111111,0
2,2004.8980000000001,293.36097857485277,2244076.293103448,0
2,2004.8990000000001,284.07356155881945,2161331.1274509802,0
2,2004.9000000000003,282.628725335189,2056439.4578313252,0
2,2004.9010000000003,258.34234374803754,1727870.7746478873,0
2,2004.9020000000003,260.40066196932696,1773528.50877193,0
