crop_image,depth[m],equivalent_diameter[px],grain_size[px],grain_size_err[px]
0,2018.5010000000002,299.3089342337984,2494287.019230769,0
0,2018.5020000000002,306.37810344953147,2594530.2419354836,0
0,2018.5030000000002,300.05692793513833,2463997.1153846155,0
0,2018.5040000000001,285.92048932452985,2211191.6666666665,0
0,2018.5050000000003,290.87414678039147,2288830.8558558556,0
0,2018.5060000000003,289.9534326239358,2304723.8,0
0,2018.5070000000003,306.7297876012231,2519816.875,0
0,2018.5080000000003,320.04752037280946,2705693.487394958,0
0,2018.5090000000002,307.9435911235677,2504596.7213114756,0
0,2018.5100000000002,308.9708184885241,2552179.2592592593,0
0,2018.5110000000002,302.3838571344923,2438633.2746478873,0
0,2018.5120000000002,305.589502633981,2488709.548611111,0
0,2018.5130000000001,319.02486378316604,2691237.6811594204,0
0,2018.5140000000001,333.43894386672247,2907700.3846153845,0
0,2018.5150000000003,330.4454477457172,2899775.196850394,0
0,2018.5160000000003,335.7519279545519,2915566.4122137404,0
0,2018.5170000000003,326.82927374172925,2787566.7293233084,0
0,2018.5180000000003,332.78371483770326,2943827.23880597,0
0,2018.5190000000002,338.8562703418124,3055671.2890625,0
0,2018.5200000000002,335.57090543714247,2975218.6507936507,0
0,2018.5210000000002,336.56800558994956,3009084.7560975607,0
0,2018.5220000000002,338.66925818748257,3081523.347107438,0
0,2018.5230000000001,335.25566177839397,3065137.9098360655,0
0,2018.5240000000001,337.63056285060435,3088408.870967742,0
0,2018.5250000000003,339.38873091082803,3089847.7459016396,0
0,2018.5260000000003,338.20581821643174,3063931.9105691058,0
0,2018.5270000000003,338.89553141771694,3044014.1472868216,0
0,2018.5280000000002,313.3277272885824,2580277.052238806,0
0,2018.5290000000002,312.02565530030745,2635284.827586207,0
0,2018.5300000000002,316.7585724007905,2716980.072463768,0
0,2018.5310000000002,319.1519731922959,2818160.714285714,0
0,2018.5320000000002,308.78426179883303,2608849.4565217393,0
0,2018.5330000000001,298.98041384648724,2420784.7972972975,0
0,2018.5340000000003,283.92148210763264,2216445.4402515725,0
0,2018.5350000000003,279.56287793143275,2111463.023952096,0
0,2018.5360000000003,269.84667766992527,2029179.613095238,0
0,2018.5370000000003,270.0401151020387,2031405.1470588236,0
0,2018.5380000000002,277.94684674243433,2197877.795031056,0
0,2018.5390000000002,278.4958074099021,2150368.5897435895,0
0,2018.5400000000002,275.85179229672525,2075129.1666666667,0
0,2018.5410000000002,282.1030555957681,2128866.7701863353,0
