crop_image,depth[m],equivalent_diameter[px],grain_size[px],grain_size_err[px]
0,2023.4510000000002,420.1059930486683,4515291.666666667,0
0,2023.4520000000002,405.7372781693784,4200148.571428572,0
0,2023.4530000000002,407.7981946163784,4219681.382978723,0
0,2023.4540000000002,401.89165862503313,4089361.160714286,0
0,2023.4550000000004,379.02908306187743,3741565.4929577466,0
0,2023.4560000000004,361.2386359870821,3495766.091954023,0
0,2023.4570000000003,350.8850532093648,3405058.8383838385,0
0,2023.4580000000003,352.4429028857021,3414485.3773584906,0
0,2023.4590000000003,342.01051310912675,3252706.1926605506,0
0,2023.4600000000003,332.4356752022208,3085506.3596491227,0
0,2023.4610000000002,329.4325805936513,2978179.9145299145,0
0,2023.4620000000002,324.68128021432983,2967352.620967742,0
0,2023.4630000000002,319.4889708045749,2894057.3412698414,0
0,2023.4640000000002,315.6789251757877,2810103.373015873,0
0,2023.4650000000004,325.2241571636143,2934035.975609756,0
0,2023.4660000000003,324.6427805396806,2857136.89516129,0
0,2023.4670000000003,328.72241132704875,2926063.5416666665,0
0,2023.4680000000003,331.3096861290999,2975180.753968254,0
0,2023.4690000000003,334.72987159927857,2964350.9842519686,0
0,2023.4700000000003,340.3344690207991,3057302.6,0
0,2023.4710000000002,353.25153950746676,3367413.125,0
0,2023.4720000000002,367.5354810465741,3558622.1739130435,0
0,2023.4730000000002,362.6441537967359,3474746.064814815,0
0,2023.4740000000002,363.8890218598352,3562033.1858407077,0
0,2023.4750000000004,349.5523272027758,3332871.304347826,0
0,2023.4760000000003,363.8551603652512,3571698.611111111,0
0,2023.4770000000003,368.41927061535307,3662388.6363636362,0
0,2023.4780000000003,361.191372947689,3514080.4054054054,0
0,2023.4790000000003,336.1441334000802,3156098.305084746,0
0,2023.4800000000002,338.52401786893427,3197775.0,0
0,2023.4810000000002,330.98273720342786,3013692.4796747966,0
0,2023.4820000000002,316.1179071475791,2751559.349593496,0
0,2023.4830000000002,322.3766655451279,2827182.3076923075,0
0,2023.4840000000004,328.3217525630763,2915908.914728682,0
0,2023.4850000000004,338.37179381454695,3111432.3170731706,0
0,2023.4860000000003,338.66679759180727,3201888.0,0
0,2023.4870000000003,331.8506398468287,3031753.4836065574,0
0,2023.4880000000003,332.6573346323122,3143750.2136752135,0
0,2023.4890000000003,345.5865774474356,3331364.782608696,0
0,2023.4900000000002,346.30014793001504,3338911.304347826,0
0,2023.4910000000002,343.6900860174701,3268579.2735042735,0
0,2023.4920000000002,338.743891948434,3191915.476190476,0
0,2023.4930000000002,325.1604591469419,2970755.5118110236,0
0,2023.4940000000004,330.49624864183835,3052874.8106060605,0
0,2023.4950000000003,320.26982838814,2852334.782608696,0
0,2023.4960000000003,314.4259894498879,2679628.321678322,0
0,2023.4970000000003,310.27360404098994,2572160.1612903224,0
0,2023.4980000000003,313.4948592227263,2550318.0981595092,0
0,2023.4990000000003,309.02096065559306,2490328.9156626505,0
0,2023.5000000000002,301.7471764460818,2377948.6994219655,0
0,2023.5010000000002,300.06935390118207,2343686.12716763,0
0,2023.5020000000002,305.72563830343597,2413983.59375,0
0,2023.5030000000004,325.5968142201052,2852328.5031847134,0
0,2023.5040000000004,313.57263628130414,2660943.581081081,0
0,2023.5050000000003,312.00935608843093,2668491.6666666665,0
0,2023.5060000000003,311.6722713603952,2699417.5196850393,0
0,2023.5070000000003,317.175056201847,2839499.7641509436,0
0,2023.5080000000003,313.8639901933069,2870548.8372093025,0
0,2023.5090000000002,328.7430073243983,3162801.4492753623,0
0,2023.5100000000002,341.18124826932495,3464293.3673469387,0
1,2023.5110000000002,371.24790191059816,4041693.25,0
1,2023.5120000000002,385.29981739899483,4301644.587628866,0
1,2023.5130000000004,368.9858511865054,3840452.9569892474,0
1,2023.5140000000004,365.1592996744167,3774720.4081632653,0
1,2023.5150000000003,358.48605128078583,3649563.834951456,0
1,2023.5160000000003,368.10577606918673,3822925.238095238,0
1,2023.5170000000003,347.41406071528894,3459689.4495412842,0
1,2023.5180000000003,361.57672969698046,3760888.888888889,0
1,2023.5190000000002,362.9303282640223,3770349.0,0
1,2023.5200000000002,370.0769179735691,3981211.436170213,0
1,2023.5210000000002,366.7121065726618,3791533.6842105263,0
1,2023.5220000000002,357.68843910199854,3592150.75,0
1,2023.5230000000004,362.42002113140614,3630282.7319587627,0
1,2023.5240000000003,376.1092304889506,3801088.1720430106,0
1,2023.5250000000003,398.3104874390503,4162429.761904762,0
1,2023.5260000000003,381.54955569449754,3925876.582278481,0
1,2023.5270000000003,373.0295799372123,4120351.1235955055,0
1,2023.5280000000002,360.54473880917317,3817128.4210526315,0
1,2023.5290000000002,345.58895763297147,3585855.2884615385,0
1,2023.5300000000002,337.94182037608175,3372469.956140351,0
1,2023.5310000000002,331.3228376656307,3217318.6974789915,0
1,2023.5320000000004,333.63715863009696,3271538.655462185,0
1,2023.5330000000004,328.64131089062585,3190992.276422764,0
1,2023.5340000000003,320.2168956074125,3076970.5426356588,0
1,2023.5350000000003,328.4314413594067,3299472.4609375,0
1,2023.5360000000003,343.2042883018728,3573756.4453125,0
1,2023.5370000000003,345.0278746303597,3330032.2916666665,0
1,2023.5380000000002,343.21442666131475,3305519.279661017,0
1,2023.5390000000002,350.82572039032374,3393184.4537815126,0
1,2023.5400000000002,357.9534064681874,3537047.9910714286,0
1,2023.5410000000002,354.5376475661197,3593868.0555555555,0
1,2023.5420000000004,361.4014204327456,3731526.590909091,0
1,2023.5430000000003,360.039341949082,3686994.523809524,0
1,2023.5440000000003,368.85758612109726,3834177.34375,0
1,2023.5450000000003,372.8567275937561,4106107.1808510637,0
1,2023.5460000000003,362.08705312373894,3931878.90625,0
1,2023.5470000000003,361.1835321104987,3946569.382022472,0
1,2023.5480000000002,376.76037530724136,4368134.011627907,0
1,2023.5490000000002,394.94293189257024,5042941.5625,0
1,2023.5500000000002,372.81332522236977,4810255.882352941,0
1,2023.5510000000004,391.75572103452294,5071572.435897436,0
1,2023.5520000000004,374.11838906191696,4821367.207792208,0
1,2023.5530000000003,386.36824307356926,5197747.151898734,0
1,2023.5540000000003,369.79747962574834,4811505.23255814,0
1,2023.5550000000003,323.4701939458331,3741594.414893617,0
1,2023.5560000000003,307.85008105031415,3473003.409090909,0
1,2023.5570000000002,312.6464027985981,3618613.8554216865,0
1,2023.5580000000002,294.5458641618714,3284429.0,0
1,2023.5590000000002,279.74823801006215,2788477.9850746267,0
1,2023.5600000000002,284.164936177055,2744396.7592592593,0
2,2023.5610000000004,337.3450723832775,3246893.5096153845,0
2,2023.5620000000004,349.29590948027493,3438301.6826923075,0
2,2023.5630000000003,338.3344461362821,3340544.5945945946,0
2,2023.5640000000003,346.93529330327414,3557751.168224299,0
2,2023.5650000000003,351.9562777151635,3659245.0,0
2,2023.5660000000003,350.92806962914375,3660067.574257426,0
2,2023.5670000000002,349.1183294059194,3595127.0,0
2,2023.5680000000002,359.28444574947184,3739837.6315789474,0
2,2023.5690000000002,336.87551153617164,3398759.4660194176,0
2,2023.5700000000002,325.1385736396656,3109541.8141592923,0
2,2023.5710000000004,320.1805198032629,3003087.0901639345,0
2,2023.5720000000003,318.09208289416006,2925449.609375,0
2,2023.5730000000003,322.35073277454296,2853379.5833333335,0
2,2023.5740000000003,320.22937240061106,2839052.868852459,0
2,2023.5750000000003,316.18826638023705,2762241.1885245903,0
2,2023.5760000000002,329.21676082380225,2994905.0,0
2,2023.5770000000002,327.2507637763839,2951305.5118110236,0
2,2023.5780000000002,316.08017449732165,2775047.5563909775,0
2,2023.5790000000002,336.3178441354573,3063888.5826771655,0
2,2023.5800000000004,351.34397787426747,3319128.813559322,0
2,2023.5810000000004,368.435590365694,3597282.6576576577,0
2,2023.5820000000003,366.04894670363933,3535820.873786408,0
2,2023.5830000000003,365.1144858306014,3600734.068627451,0
2,2023.5840000000003,365.8607767553819,3573722.1354166665,0
2,2023.5850000000003,381.0563511337602,4080778.1578947366,0
2,2023.5860000000002,382.4536126286583,4316309.40860215,0
2,2023.5870000000002,384.35624129929545,4380923.529411765,0
2,2023.5880000000002,401.43317002770857,4799656.818181818,0
2,2023.5890000000002,393.9777643387145,4675779.666666667,0
2,2023.5900000000004,383.82686964704044,4616323.355263158,0
2,2023.5910000000003,379.26349783280267,4610237.671232876,0
2,2023.5920000000003,366.58223312356154,4390543.354430379,0
