,area,equivalent_diameter,centroid_x,centroid_y,orientation,major_axis_length,minor_axis_length,perimeter
1,25,1.1283791670955126,873.0,1.0,45.00001609038752,0.0,0.0,0.0
2,275,3.742410318509555,1867.3636363636363,3.5454545454545454,5.6549682590234,5.772323711269439,2.5198611985424733,10.242640687119284
3,25,1.1283791670955126,6860.0,1.0,45.00001609038752,0.0,0.0,0.0
4,25,1.1283791670955126,9594.0,1.0,45.00001609038752,0.0,0.0,0.0
5,25,1.1283791670955126,1870.0,2.0,45.00001609038752,0.0,0.0,0.0
6,900,6.770275002573076,5033.222222222223,5.416666666666667,-62.79396370011071,14.089299275363393,4.822559281959111,30.48528137423857
7,225,3.385137501286538,5042.111111111111,3.888888888888889,-45.00001609038752,5.163977794943222,2.2222222222222223,9.65685424949238
8,25,1.1283791670955126,5044.0,2.0,45.00001609038752,0.0,0.0,0.0
9,75,1.9544100476116797,5045.666666666667,2.6666666666666665,45.00001609038752,2.3094010767585034,1.3333333333333333,3.414213562373095
10,25,1.1283791670955126,5058.0,2.0,45.00001609038752,0.0,0.0,0.0
11,400,4.51351666838205,5084.25,3.5,55.72388808841119,6.367229299820395,3.233943574570941,13.65685424949238
12,75,1.9544100476116797,6867.0,2.0,90.00003218077504,3.265986323710904,0.0,1.0
13,50,1.5957691216057308,6876.5,2.0,90.00003218077504,2.0,0.0,0.0
14,375,4.370193722368317,9524.6,3.8666666666666667,62.58050368353716,8.171377718301187,3.383904314113079,11.82842712474619
15,50,1.5957691216057308,9595.5,2.0,90.00003218077504,2.0,0.0,0.0
16,25,1.1283791670955126,2533.0,3.0,45.00001609038752,0.0,0.0,0.0
17,75,1.9544100476116797,5619.0,4.0,0.0,3.265986323710904,0.0,1.0
18,225,3.385137501286538,6670.555555555556,4.777777777777778,4.731162795706488,5.274258481434536,1.946056459258261,9.207106781186548
19,50,1.5957691216057308,876.0,4.5,0.0,2.0,0.0,0.0
20,75,1.9544100476116797,1870.6666666666667,4.666666666666667,45.00001609038752,2.3094010767585034,1.3333333333333333,3.414213562373095
21,125,2.5231325220201604,6865.4,4.8,-18.43495541459913,3.098386676965933,1.7888543819998317,5.207106781186548
22,25,1.1283791670955126,9594.0,4.0,45.00001609038752,0.0,0.0,0.0
23,100,2.256758334191025,1864.0,5.5,58.28254642828171,3.23606797749979,1.2360679774997898,4.414213562373095
24,25,1.1283791670955126,2533.0,5.0,45.00001609038752,0.0,0.0,0.0
25,50,1.5957691216057308,9595.5,5.0,90.00003218077504,2.0,0.0,0.0
26,4517525,479.6620257777226,2360.1919856558625,292.78830775701294,-51.81867746979187,601.5065388967013,418.98269572041573,5169.67568261897
27,850,6.579524642479541,5042.441176470588,8.411764705882353,-86.77295460623026,15.70269395574381,3.264542302112415,27.485281374238568
28,325,4.068428945128219,1866.5384615384614,10.23076923076923,-2.1445774312332784,7.554371880072024,1.9753176197160076,13.207106781186548
29,125,2.5231325220201604,1869.8,8.6,-5.152425076704936,4.093338188813543,1.5635160606788383,4.414213562373095
30,25,1.1283791670955126,2532.0,7.0,45.00001609038752,0.0,0.0,0.0
31,37650,43.78925386862803,5106.957503320054,32.133466135458164,-75.3654758844731,59.205666895715815,41.20032444126801,403.7056274847714
32,25,1.1283791670955126,5619.0,7.0,45.00001609038752,0.0,0.0,0.0
33,300,3.9088200952233594,6879.083333333333,8.75,85.16335273515064,5.294328785763617,2.862220279862641,9.621320343559642
34,25,1.1283791670955126,5619.0,9.0,45.00001609038752,0.0,0.0,0.0
35,25,1.1283791670955126,2530.0,11.0,45.00001609038752,0.0,0.0,0.0
36,275,3.742410318509555,5111.181818181818,12.363636363636363,87.65980953486893,7.000091071529563,1.904422265109768,10.207106781186548
37,50,1.5957691216057308,6673.0,12.5,0.0,2.0,0.0,0.0
38,250,3.5682482323055424,6895.5,12.6,90.00003218077504,7.429670248402684,1.959591794226542,10.0
39,25,1.1283791670955126,6902.0,12.0,45.00001609038752,0.0,0.0,0.0
40,25,1.1283791670955126,2529.0,13.0,45.00001609038752,0.0,0.0,0.0
41,25,1.1283791670955126,6901.0,13.0,45.00001609038752,0.0,0.0,0.0
42,175,2.985410660720923,9544.714285714286,15.142857142857142,-4.30782563240559,4.99392736656725,1.772659614960501,6.207106781186548
43,75,1.9544100476116797,6674.0,15.0,0.0,3.265986323710904,0.0,1.0
44,100,2.256758334191025,1863.5,16.0,-31.71748575249332,3.23606797749979,1.2360679774997898,4.414213562373095
45,25,1.1283791670955126,2528.0,15.0,45.00001609038752,0.0,0.0,0.0
46,1025,7.225151993843567,5083.8536585365855,16.414634146341463,-89.83250251156788,24.63497529270283,2.1584118888104107,38.82842712474619
47,100,2.256758334191025,1866.5,16.5,45.00001609038752,2.0,2.0,4.0
48,25,1.1283791670955126,6839.0,16.0,45.00001609038752,0.0,0.0,0.0
49,25,1.1283791670955126,6885.0,16.0,45.00001609038752,0.0,0.0,0.0
50,150,2.763953195770684,6894.5,16.5,-71.5650767661759,3.9999999999999996,1.632993161855452,6.414213562373095
51,175,2.985410660720923,6837.285714285715,18.571428571428573,-30.963767603603344,4.0,2.2131333406899527,7.65685424949238
52,25,1.1283791670955126,2526.0,18.0,45.00001609038752,0.0,0.0,0.0
53,25,1.1283791670955126,2525.0,19.0,45.00001609038752,0.0,0.0,0.0
54,25,1.1283791670955126,5094.0,19.0,45.00001609038752,0.0,0.0,0.0
55,100,2.256758334191025,5123.5,19.5,45.00001609038752,2.0,2.0,4.0
56,50,1.5957691216057308,6775.0,19.5,0.0,2.0,0.0,0.0
57,275,3.742410318509555,9544.818181818182,20.545454545454547,-80.35500562246602,5.111243290405885,3.051754995933724,10.035533905932738
58,125,2.5231325220201604,5091.8,20.4,-71.5650767661759,3.098386676965933,1.7888543819998317,5.207106781186548
59,25,1.1283791670955126,6774.0,21.0,45.00001609038752,0.0,0.0,0.0
60,50,1.5957691216057308,6838.0,21.5,0.0,2.0,0.0,0.0
61,25,1.1283791670955126,6773.0,22.0,45.00001609038752,0.0,0.0,0.0
62,322675,128.1940045551926,6920.158053769273,97.72882931742465,11.36600273582045,146.10238309401123,113.61802966075982,444.4518395093589
63,25,1.1283791670955126,6772.0,23.0,45.00001609038752,0.0,0.0,0.0
64,75,1.9544100476116797,9542.333333333334,23.333333333333332,45.00001609038752,2.3094010767585034,1.3333333333333333,3.414213562373095
65,13525,26.245429958408437,9620.382624768947,34.271719038817004,-88.97331195566608,35.16700974628856,20.754213200923438,96.49747468305833
66,25,1.1283791670955126,6769.0,25.0,45.00001609038752,0.0,0.0,0.0
67,25,1.1283791670955126,9032.0,25.0,45.00001609038752,0.0,0.0,0.0
68,138025,83.84244465950903,9608.92899836986,69.48143452273139,-76.72661557884828,134.39497647270213,63.59873054986879,765.6305550595491
69,25,1.1283791670955126,1863.0,27.0,45.00001609038752,0.0,0.0,0.0
70,75,1.9544100476116797,5079.333333333333,28.333333333333332,45.00001609038752,2.3094010767585034,1.3333333333333333,3.414213562373095
71,175,2.985410660720923,5606.0,29.0,45.00001609038752,3.7032803990902057,2.138089935299395,6.82842712474619
72,25,1.1283791670955126,6765.0,28.0,45.00001609038752,0.0,0.0,0.0
73,25,1.1283791670955126,9637.0,28.0,45.00001609038752,0.0,0.0,0.0
74,10125,22.708192698181442,5619.745679012346,42.13333333333333,12.586587085172782,24.89309774418501,21.044621688519012,78.2193000900063
75,25,1.1283791670955126,6764.0,29.0,45.00001609038752,0.0,0.0,0.0
76,25,1.1283791670955126,5079.0,31.0,45.00001609038752,0.0,0.0,0.0
77,25,1.1283791670955126,5605.0,32.0,45.00001609038752,0.0,0.0,0.0
78,25,1.1283791670955126,6844.0,32.0,45.00001609038752,0.0,0.0,0.0
79,25,1.1283791670955126,6845.0,33.0,45.00001609038752,0.0,0.0,0.0
80,4350,14.884343478431232,9588.32183908046,40.41954022988506,-86.24201771567911,15.096530052406544,14.743418750151418,47.45584412271571
81,25,1.1283791670955126,6846.0,34.0,45.00001609038752,0.0,0.0,0.0
82,25,1.1283791670955126,2507.0,35.0,45.00001609038752,0.0,0.0,0.0
83,25,1.1283791670955126,5604.0,35.0,45.00001609038752,0.0,0.0,0.0
84,25,1.1283791670955126,6847.0,35.0,45.00001609038752,0.0,0.0,0.0
85,75,1.9544100476116797,9662.0,36.0,0.0,3.265986323710904,0.0,1.0
86,25,1.1283791670955126,2506.0,36.0,45.00001609038752,0.0,0.0,0.0
87,25,1.1283791670955126,5114.0,36.0,45.00001609038752,0.0,0.0,0.0
88,25,1.1283791670955126,5603.0,36.0,45.00001609038752,0.0,0.0,0.0
89,25,1.1283791670955126,6848.0,36.0,45.00001609038752,0.0,0.0,0.0
90,25,1.1283791670955126,2505.0,37.0,45.00001609038752,0.0,0.0,0.0
91,1250,7.978845608028654,6856.68,43.86,49.196696218606476,23.34570495366223,2.8681109142693293,31.38477631085024
92,25,1.1283791670955126,5113.0,38.0,45.00001609038752,0.0,0.0,0.0
93,25,1.1283791670955126,7699.0,38.0,45.00001609038752,0.0,0.0,0.0
94,25,1.1283791670955126,2502.0,39.0,45.00001609038752,0.0,0.0,0.0
95,25,1.1283791670955126,2501.0,40.0,45.00001609038752,0.0,0.0,0.0
96,175,2.985410660720923,7703.0,41.0,-45.00001609038752,3.7032803990902057,2.138089935299395,6.82842712474619
97,16700,29.163744887841286,9555.534431137725,51.98502994011976,81.76600854890722,36.76753170060493,25.251910681802734,134.2609306503489
98,25,1.1283791670955126,5599.0,44.0,45.00001609038752,0.0,0.0,0.0
99,75,1.9544100476116797,5600.333333333333,45.666666666666664,-45.00001609038752,2.3094010767585034,1.3333333333333333,3.414213562373095
100,50,1.5957691216057308,5080.0,46.5,0.0,2.0,0.0,0.0
101,25,1.1283791670955126,6232.0,46.0,45.00001609038752,0.0,0.0,0.0
102,275,3.742410318509555,9540.90909090909,46.90909090909091,-74.13822503032118,5.086500073124158,2.9617807321409657,8.621320343559642
103,1048625,231.09745282870688,1334.7277863869353,264.5362021695077,36.471841448463245,444.350374109961,190.34464193958075,2023.0794359760775
104,25,1.1283791670955126,5105.0,47.0,45.00001609038752,0.0,0.0,0.0
105,700,5.970821321441846,6857.607142857143,50.464285714285715,54.52920389834204,13.890050646345252,3.3813961585030734,23.48528137423857
106,150,2.763953195770684,5082.0,49.166666666666664,53.13012135157677,3.8297084310253524,1.8856180831641272,6.207106781186548
107,525,5.170882945826411,5125.714285714285,49.42857142857143,-89.86595562461235,12.040778876166923,2.3326835967904898,20.242640687119284
108,125,2.5231325220201604,6848.8,49.4,-71.5650767661759,3.098386676965933,1.7888543819998317,5.207106781186548
109,509350,161.06204544967818,422.2496318837734,150.81284971041524,-32.60905298299456,235.83834817398633,114.19385980298058,918.7676400493967
110,50,1.5957691216057308,1212.5,50.0,90.00003218077504,2.0,0.0,0.0
111,25,1.1283791670955126,5089.0,50.0,45.00001609038752,0.0,0.0,0.0
112,325,4.068428945128219,5108.0,53.23076923076923,-81.243900971131,6.907754488423236,2.6106459557678185,11.035533905932738
113,25,1.1283791670955126,6866.0,52.0,45.00001609038752,0.0,0.0,0.0
114,100,2.256758334191025,6808.5,53.5,45.00001609038752,2.0,2.0,4.0
115,25,1.1283791670955126,6856.0,54.0,45.00001609038752,0.0,0.0,0.0
116,75,1.9544100476116797,6857.666666666667,55.333333333333336,-45.00001609038752,2.3094010767585034,1.3333333333333333,3.414213562373095
117,4075,14.406180819073164,6859.20245398773,73.14723926380368,-15.052599390923726,47.18910955700908,6.019497211889311,92.84062043356593
118,400,4.51351666838205,6811.375,56.625,89.4656184337629,11.737191292352092,1.9334788767230455,16.414213562373096
119,50,1.5957691216057308,6826.0,56.5,0.0,2.0,0.0,0.0
120,450,4.787307364817192,6829.222222222223,59.44444444444444,25.498246153461658,8.863489443543987,3.422011078657683,17.242640687119284
121,275,3.742410318509555,6852.454545454545,56.54545454545455,89.51176298830674,7.107445206631943,1.990869528045431,11.0
122,100,2.256758334191025,10221.0,56.75,90.00003218077504,2.8284271247461903,1.7320508075688772,4.621320343559642
123,25,1.1283791670955126,10223.0,56.0,45.00001609038752,0.0,0.0,0.0
124,75,1.9544100476116797,11164.333333333334,56.666666666666664,-45.00001609038752,2.3094010767585034,1.3333333333333333,3.414213562373095
125,25,1.1283791670955126,6805.0,57.0,45.00001609038752,0.0,0.0,0.0
126,100,2.256758334191025,6847.0,57.25,90.00003218077504,2.8284271247461903,1.7320508075688772,4.621320343559642
127,25,1.1283791670955126,6859.0,57.0,45.00001609038752,0.0,0.0,0.0
128,25,1.1283791670955126,6804.0,58.0,45.00001609038752,0.0,0.0,0.0
129,25,1.1283791670955126,6844.0,58.0,45.00001609038752,0.0,0.0,0.0
130,25,1.1283791670955126,5090.0,59.0,45.00001609038752,0.0,0.0,0.0
131,450,4.787307364817192,6848.0,62.72222222222222,45.897810986547725,11.463563306966853,2.62825112222637,18.449747468305834
132,500,5.046265044040321,6854.5,61.65,79.07732899527491,7.476277815222756,6.045268400129813,17.242640687119284
133,75,1.9544100476116797,5084.666666666667,60.666666666666664,45.00001609038752,2.3094010767585034,1.3333333333333333,3.414213562373095
134,250,3.5682482323055424,6770.8,60.9,72.30731048994448,5.1864750841708815,2.429089582801476,8.621320343559642
135,25,1.1283791670955126,6805.0,60.0,45.00001609038752,0.0,0.0,0.0
136,325,4.068428945128219,6810.2307692307695,60.69230769230769,-86.45407742583097,9.318985078644092,2.3577285611185403,13.414213562373096
137,200,3.1915382432114616,7707.25,61.125,-41.86136572332024,5.380557369643794,1.9492568819865317,7.414213562373095
138,25,1.1283791670955126,6826.0,61.0,45.00001609038752,0.0,0.0,0.0
139,25,1.1283791670955126,6815.0,62.0,45.00001609038752,0.0,0.0,0.0
140,125,2.5231325220201604,6808.2,64.6,-71.5650767661759,3.098386676965933,1.7888543819998317,5.207106781186548
141,25,1.1283791670955126,6843.0,64.0,45.00001609038752,0.0,0.0,0.0
142,50,1.5957691216057308,5084.5,65.0,90.00003218077504,2.0,0.0,0.0
143,200,3.1915382432114616,6845.25,66.125,-41.86136572332024,5.380557369643794,1.9492568819865317,7.414213562373095
144,25,1.1283791670955126,977.0,67.0,45.00001609038752,0.0,0.0,0.0
145,25,1.1283791670955126,6809.0,67.0,45.00001609038752,0.0,0.0,0.0
146,50,1.5957691216057308,979.5,68.0,90.00003218077504,2.0,0.0,0.0
147,50,1.5957691216057308,2431.5,68.0,90.00003218077504,2.0,0.0,0.0
148,1600,9.0270333367641,6776.609375,72.09375,72.89402650978519,22.14715406070007,7.789193524468139,56.520815280171306
149,25,1.1283791670955126,6807.0,68.0,45.00001609038752,0.0,0.0,0.0
150,100,2.256758334191025,6810.25,69.0,0.0,2.8284271247461903,1.7320508075688772,4.621320343559642
151,25,1.1283791670955126,6848.0,68.0,45.00001609038752,0.0,0.0,0.0
152,350,4.222008245644752,6852.0,69.85714285714286,90.00003218077504,4.780914437337574,4.2378277069118075,13.071067811865476
153,50,1.5957691216057308,981.5,69.0,90.00003218077504,2.0,0.0,0.0
154,25,1.1283791670955126,984.0,70.0,45.00001609038752,0.0,0.0,0.0
155,6425,18.089294154193436,1903.0077821011673,92.96887159533074,8.743049285008471,46.95128678603029,7.926454378055606,124.1543289325507
156,25,1.1283791670955126,6809.0,71.0,45.00001609038752,0.0,0.0,0.0
157,25,1.1283791670955126,5084.0,72.0,45.00001609038752,0.0,0.0,0.0
158,25,1.1283791670955126,6805.0,72.0,45.00001609038752,0.0,0.0,0.0
159,275,3.742410318509555,6808.0,74.18181818181819,28.55939037917358,6.2126028955545625,2.723984983028889,10.449747468305834
160,425,4.652426491681278,9278.529411764706,72.76470588235294,-83.79961299326803,10.874032115486568,2.3078907702536666,17.621320343559645
161,25,1.1283791670955126,9667.0,72.0,45.00001609038752,0.0,0.0,0.0
162,25,1.1283791670955126,5081.0,73.0,45.00001609038752,0.0,0.0,0.0
163,25,1.1283791670955126,5608.0,73.0,45.00001609038752,0.0,0.0,0.0
164,125,2.5231325220201604,6796.4,73.4,-69.00641842630537,4.34169545110285,1.2765894445250698,4.207106781186548
165,2678425,369.33868617339715,9708.496597814014,347.22232282031416,-0.2590706371606574,562.79543413317,246.57487049576886,1642.8519471906084
