,area,equivalent_diameter,centroid-0,centroid-1,orientation,major_axis_length,minor_axis_length,perimeter
105,122506.0,394.9423801864341,315.1639511534129,11487.437594893312,-8.047605099239396,483.962976069437,338.8200194314804,1896.3088373338505
106,5.0,2.5231325220201604,81.8,2755.4,-18.43495541459913,3.098386676965933,1.7888543819998317,5.207106781186548
107,7.0,2.985410660720923,84.57142857142857,2736.714285714286,9.615339625930318,5.672452304781605,1.5606183863895253,6.0
108,5.0,2.5231325220201604,83.8,7354.6,18.43495541459913,3.098386676965933,1.7888543819998317,5.207106781186548
109,493.0,25.05408341078227,126.15821501014199,7368.90060851927,4.739091719038141,110.5798016173028,9.62729486516623,301.41525958289964
110,1.0,1.1283791670955126,84.0,1036.0,-45.00001609038752,0.0,0.0,0.0
111,6.0,2.763953195770684,87.33333333333333,5388.333333333333,-45.00001609038752,3.651483716701107,2.1081851067789197,5.414213562373095
112,2.0,1.5957691216057308,87.0,2756.5,90.00003218077504,2.0,0.0,0.0
113,2.0,1.5957691216057308,88.5,2759.0,0.0,2.0,0.0,0.0
114,194.0,15.716503163191918,96.27319587628865,234.68041237113403,76.49100579484784,51.17705427620755,5.844932335569437,99.84062043356595
115,2.0,1.5957691216057308,90.5,8612.0,0.0,2.0,0.0,0.0
116,5.0,2.5231325220201604,91.8,2759.0,34.0993074495102,3.335641688875783,2.0575457524521585,5.621320343559642
117,6.0,2.763953195770684,92.16666666666667,10224.166666666666,45.000016090387525,3.1269438398822857,2.309401076758503,6.242640687119286
118,4.0,2.256758334191025,92.5,1825.5,-45.00001609038752,2.0,2.0,4.0
119,4.0,2.256758334191025,94.5,1051.0,-58.28254642828171,3.23606797749979,1.2360679774997898,4.414213562373095
120,1.0,1.1283791670955126,94.0,2753.0,-45.00001609038752,0.0,0.0,0.0
121,11.0,3.742410318509555,95.63636363636364,9927.09090909091,-15.070698164777376,4.346129984141888,3.067356324605907,9.414213562373096
122,3.0,1.9544100476116797,95.66666666666667,2756.6666666666665,-45.00001609038752,2.3094010767585034,1.3333333333333333,3.414213562373095
123,9.0,3.385137501286538,96.0,10939.0,-45.00001609038752,3.265986323710904,3.265986323710904,8.0
124,2.0,1.5957691216057308,96.0,1826.5,90.00003218077504,2.0,0.0,0.0
125,3.0,1.9544100476116797,96.66666666666667,2129.3333333333335,45.00001609038752,2.3094010767585034,1.3333333333333333,3.414213562373095
126,1.0,1.1283791670955126,96.0,2742.0,-45.00001609038752,0.0,0.0,0.0
127,6.0,2.763953195770684,98.0,1822.5,0.0,3.265986323710904,2.0,6.0
128,26.0,5.753627391751592,100.46153846153847,10945.346153846154,-36.69908701439681,7.673415302331319,4.343981685952229,17.65685424949238
129,1.0,1.1283791670955126,100.0,2756.0,-45.00001609038752,0.0,0.0,0.0
130,2710.0,58.740779414579535,140.9369003690037,260.47822878228783,-34.637373961877,91.97130736503856,46.24430501218608,284.97770542341357
131,2.0,1.5957691216057308,102.5,4906.0,0.0,2.0,0.0,0.0
132,73420.0,305.74703166908364,324.12037591936803,8518.373127213294,37.8402799351857,461.0909302896396,231.83774195947765,2253.1860376938757
133,9.0,3.385137501286538,104.33333333333333,2753.1111111111113,-20.300654581286288,3.885753375057407,2.7954428906961324,8.242640687119284
134,3.0,1.9544100476116797,105.0,2725.6666666666665,-28.15497630421716,3.677088528342677,0.8374020402130087,1.2071067811865475
135,5.0,2.5231325220201604,106.2,909.4,18.43495541459913,3.098386676965933,1.7888543819998317,5.207106781186548
136,14.0,4.222008245644752,107.14285714285714,9921.07142857143,-7.161362549747499,5.449353665897314,3.1458514520977277,11.414213562373096
137,10.0,3.5682482323055424,106.8,2729.3,-71.77780478686826,4.541385054734408,2.774134420794161,8.207106781186548
138,1.0,1.1283791670955126,107.0,4507.0,-45.00001609038752,0.0,0.0,0.0
139,1.0,1.1283791670955126,107.0,7506.0,-45.00001609038752,0.0,0.0,0.0
140,6179.0,88.6980673234686,167.22867777957597,2530.5177213141287,17.12370069917205,117.44964592161416,69.41384763527168,374.3563850798539
141,2.0,1.5957691216057308,108.5,3440.0,0.0,2.0,0.0,0.0
142,2.0,1.5957691216057308,108.5,10941.0,0.0,2.0,0.0,0.0
143,2.0,1.5957691216057308,109.5,2081.5,45.00001609038752,2.8284271247461903,0.0,0.0
144,5.0,2.5231325220201604,110.4,2730.8,-71.5650767661759,3.098386676965933,1.7888543819998317,5.207106781186548
145,1.0,1.1283791670955126,110.0,2750.0,-45.00001609038752,0.0,0.0,0.0
146,12.0,3.9088200952233594,111.83333333333333,10499.166666666666,1.9070380990334233,4.854930889924543,3.194905919089679,9.621320343559642
147,3.0,1.9544100476116797,111.66666666666667,2721.3333333333335,45.00001609038752,2.3094010767585034,1.3333333333333333,3.414213562373095
148,9.0,3.385137501286538,113.0,2741.0,-45.00001609038752,3.265986323710904,3.265986323710904,8.0
149,9.0,3.385137501286538,114.11111111111111,2748.4444444444443,-55.60900467216964,6.350754027757205,2.0760295247340816,7.207106781186548
150,1.0,1.1283791670955126,113.0,8769.0,-45.00001609038752,0.0,0.0,0.0
151,1.0,1.1283791670955126,114.0,2736.0,-45.00001609038752,0.0,0.0,0.0
152,2.0,1.5957691216057308,117.5,10218.0,0.0,2.0,0.0,0.0
153,1.0,1.1283791670955126,118.0,3326.0,-45.00001609038752,0.0,0.0,0.0
154,5.0,2.5231325220201604,120.0,5375.0,-45.00001609038752,2.5298221281347035,2.5298221281347035,5.656854249492381
155,106534.0,368.2978436792915,386.5369084048285,10358.342341412132,-0.33770726786169986,459.66785979916125,308.8867420029187,1489.893577750951
